"Date","1 Month 2 Years Payer ATMF Implied BP Vol","3 Month 2 Years Payer ATMF Implied BP Vol","6 Month 2 Years Payer ATMF Implied BP Vol","9 Month 2 Years Payer ATMF Implied BP Vol","1 Year 2 Years Payer ATMF Implied BP Vol","18 Month 2 Years Payer ATMF Implied BP Vol","2 Years 2 Years Payer ATMF Implied BP Vol","3 Years 2 Years Payer ATMF Implied BP Vol","4 Years 2 Years Payer ATMF Implied BP Vol","5 Years 2 Years Payer ATMF Implied BP Vol"
21-Feb-20,4.25665,4.10914,4.10256,4.16328,4.2312,4.26881,4.30553,4.32456,4.31372,4.27197
24-Feb-20,4.85943,4.50567,4.35549,4.35192,4.38426,4.37344,4.38413,4.38764,4.39272,4.3509
25-Feb-20,5.09885,4.65423,4.39739,4.35448,4.33039,4.27771,4.24636,4.25356,4.28226,4.272
26-Feb-20,5.13753,4.65119,4.33843,4.26639,4.21053,4.15881,4.1075,4.06104,4.09132,4.08896
27-Feb-20,5.6228,4.9016,4.41533,4.26144,4.16632,4.10462,4.04438,4.0137,4.08133,4.06529
28-Feb-20,6.85777,5.5426,4.67461,4.37052,4.1992,4.10275,4.01282,3.99003,4.08917,4.08107
02-Mar-20,6.19453,5.0987,4.23857,3.94203,3.78389,3.79612,3.80768,3.84801,3.99449,3.98639
03-Mar-20,5.89666,4.80812,4.02737,3.75545,3.60258,3.62283,3.64199,3.70599,3.83275,3.86804
04-Mar-20,5.69056,4.60212,3.85411,3.59262,3.4421,3.53267,3.61832,3.71388,3.84853,3.88382
05-Mar-20,5.80949,4.65832,3.88491,3.6196,3.47213,3.56278,3.64988,3.74544,3.86825,3.90749
06-Mar-20,5.86533,4.58525,3.79284,3.53367,3.40753,3.47453,3.53942,3.67444,3.8288,3.85226
09-Mar-20,6.09439,4.72281,3.82285,3.4965,3.31655,3.36181,3.40529,3.55609,3.75385,3.80492
10-Mar-20,5.08162,4.15095,3.45337,3.28828,3.22147,3.32728,3.42896,3.59554,3.78146,3.83648
11-Mar-20,5.11011,4.17213,3.49036,3.34934,3.33078,3.45328,3.57098,3.72177,3.89981,3.96272
12-Mar-20,5.53827,4.29691,3.57117,3.43764,3.46269,3.61728,3.76823,3.88746,4.04183,4.11263
13-Mar-20,5.68563,4.47123,3.74554,3.61229,3.64099,3.76875,3.89447,4.0137,4.13651,4.20731
16-Mar-20,5.02352,3.98334,3.31307,3.21398,3.27831,3.50384,3.72102,3.90324,4.07733,4.18364
17-Mar-20,4.7411,3.79197,3.18929,3.11588,3.18613,3.41055,3.62621,3.80856,4.00238,4.11263
18-Mar-20,5.25586,4.15358,3.55142,3.49876,3.55993,3.73858,3.91025,4.02948,4.19174,4.2862
19-Mar-20,5.66791,4.42904,3.76569,3.70855,3.79657,3.94591,4.09156,4.13205,4.26669,4.31776
20-Mar-20,5.38413,4.14226,3.50334,3.43106,3.49311,3.71901,3.94173,3.98214,4.14834,4.19941
23-Mar-20,4.64394,3.67285,3.10177,3.06014,3.14092,3.47279,3.79174,3.84012,4.01027,4.05341
24-Mar-20,4.18383,3.4224,2.90764,2.89413,2.99529,3.31299,3.61832,3.71388,3.88403,3.96645
25-Mar-20,3.45776,3.17197,2.88713,2.87636,2.96071,3.28802,3.60254,3.75333,3.9077,3.97389
26-Mar-20,3.44576,3.11417,2.86051,2.86568,2.95757,3.21844,3.47315,3.66339,3.86904,3.96722
27-Mar-20,3.50717,3.09908,2.83469,2.83358,2.92242,3.18408,3.44159,3.64761,3.87693,4.00296
30-Mar-20,3.31338,2.93207,2.69622,2.70854,2.80674,3.0983,3.37432,3.59238,3.84593,4.00374
31-Mar-20,3.24441,2.84913,2.61108,2.62405,2.72604,3.0322,3.33113,3.54504,3.82185,3.98797
01-Apr-20,3.20739,2.83615,2.60152,2.61388,2.7121,3.0293,3.33902,3.56871,3.83381,4.00354
02-Apr-20,2.5264,2.48869,2.48087,2.55336,2.6806,2.9976,3.30746,3.56082,3.82555,3.99581
03-Apr-20,2.3493,2.40067,2.44091,2.53226,2.67064,2.97671,3.2759,3.56082,3.81005,3.95641
06-Apr-20,2.4274,2.44186,2.45658,2.5324,2.66609,2.97842,3.27576,3.58449,3.83353,3.95641
07-Apr-20,2.52715,2.50396,2.4953,2.56333,2.69223,3.00774,3.30746,3.59724,3.83945,3.95641
08-Apr-20,2.68634,2.64118,2.61665,2.68702,2.81181,3.10365,3.38636,3.65235,3.86312,3.98008
09-Apr-20,2.61927,2.57026,2.54833,2.61838,2.74324,3.05989,3.36663,3.65632,3.87496,4.00374
13-Apr-20,2.55905,2.54271,2.53906,2.61011,2.7368,3.07403,3.40608,3.71073,3.93413,4.06686
14-Apr-20,2.53465,2.52263,2.51358,2.58525,2.71457,3.0312,3.34296,3.64236,3.8789,4.01952
15-Apr-20,2.55136,2.53521,2.52852,2.60354,2.73047,3.03595,3.34036,3.64723,3.88285,4.02347
16-Apr-20,2.51231,2.50598,2.52028,2.60294,2.73389,3.03925,3.34115,3.64813,3.87721,4.01163
17-Apr-20,2.50991,2.49614,2.51143,2.59332,2.72527,3.0298,3.33326,3.63999,3.87719,4.01163
20-Apr-20,2.43504,2.43262,2.4457,2.52675,2.65846,2.98005,3.29405,3.61447,3.84734,3.97392
21-Apr-20,2.47306,2.43105,2.43187,2.50896,2.6386,2.96385,3.28142,3.60185,3.83472,3.96132
22-Apr-20,2.38994,2.34935,2.35248,2.43202,2.56306,2.89604,3.22114,3.54946,3.79132,3.9138
23-Apr-20,2.26375,2.22271,2.24066,2.33444,2.47338,2.82179,3.16197,3.49028,3.77049,3.9138
24-Apr-20,2.09878,2.05106,2.07237,2.16823,2.31056,2.68002,3.04362,3.37194,3.66004,3.80334
27-Apr-20,1.84655,1.82647,1.85644,1.9508,2.08183,2.43673,2.78325,3.13515,3.48241,3.63371
28-Apr-20,1.88676,1.85671,1.8688,1.96047,2.082,2.40151,2.71368,3.08782,3.46096,3.6416
29-Apr-20,1.86876,1.87474,1.89575,1.98978,2.11646,2.41863,2.7137,3.08081,3.45841,3.63615
30-Apr-20,1.84178,1.86083,1.8712,1.96652,2.09544,2.36177,2.62181,3.00653,3.34591,3.55714
01-May-20,1.84365,1.86229,1.87639,1.97214,2.10444,2.36302,2.6217,3.00651,3.34591,3.56112
04-May-20,1.80339,1.84574,1.88579,1.96974,2.09891,2.37628,2.63902,3.04087,3.37284,3.56778
05-May-20,1.84773,1.8526,1.89492,1.98404,2.10686,2.37615,2.63492,3.05271,3.38074,3.57565
06-May-20,1.89083,1.89283,1.95516,2.03481,2.15975,2.43023,2.69015,3.10794,3.41625,3.61477
07-May-20,2.10176,2.09757,2.13831,2.21291,2.34217,2.56215,2.77694,3.21051,3.49051,3.64633
08-May-20,2.36017,2.45454,2.52135,2.54227,2.57719,2.73354,2.8874,3.2973,3.56546,3.70156
11-May-20,2.34828,2.3715,2.4365,2.45485,2.4936,2.6743,2.84795,3.25785,3.54179,3.69367
12-May-20,2.31893,2.35966,2.42077,2.43898,2.47783,2.66271,2.84322,3.25311,3.54337,3.70156
13-May-20,2.27237,2.31367,2.3788,2.40109,2.44195,2.65297,2.85899,3.26889,3.54337,3.70156
14-May-20,2.25374,2.3114,2.37277,2.38675,2.43504,2.64469,2.85268,3.26258,3.54021,3.70156
15-May-20,2.23465,2.2924,2.35182,2.36469,2.41246,2.62074,2.82901,3.23891,3.51654,3.68578
18-May-20,2.192,2.25463,2.32423,2.34306,2.39029,2.60429,2.81323,3.23891,3.51654,3.68578
19-May-20,2.1761,2.23681,2.31148,2.33446,2.38391,2.60114,2.81323,3.23891,3.52049,3.69367
20-May-20,2.18635,2.24116,2.3177,2.34089,2.39045,2.61235,2.82901,3.23089,3.5126,3.68578
21-May-20,2.12701,2.17658,2.25967,2.29758,2.35518,2.5772,2.79745,3.19145,3.47699,3.65413
22-May-20,2.07492,2.11589,2.20328,2.24793,2.31119,2.55038,2.78956,3.16778,3.44545,3.61477
26-May-20,2.07249,2.10286,2.1898,2.23323,2.29503,2.53539,2.77378,3.13634,3.41397,3.5911
27-May-20,2.07353,2.10914,2.19063,2.23383,2.29581,2.53179,2.76589,3.14423,3.42581,3.60688
28-May-20,2.0613,2.0974,2.1763,2.21845,2.28024,2.5221,2.76589,3.14423,3.42581,3.60688
29-May-20,2.08141,2.10966,2.1906,2.23372,2.2961,2.53006,2.76589,3.14423,3.42581,3.60688
01-Jun-20,2.05792,2.08789,2.17197,2.21573,2.27846,2.52315,2.76589,3.14423,3.42581,3.60688
02-Jun-20,2.09636,2.09472,2.17532,2.21789,2.27996,2.53816,2.7943,3.18526,3.46841,3.65138
03-Jun-20,2.02937,2.01671,2.13711,2.20377,2.27892,2.56536,2.84953,3.22603,3.51181,3.69083
04-Jun-20,2.0447,2.06117,2.17234,2.23155,2.31487,2.58722,2.85742,3.24497,3.55126,3.74606
05-Jun-20,2.0293,2.06721,2.18547,2.25302,2.3314,2.58257,2.83375,3.2213,3.51181,3.69872
08-Jun-20,2.0177,2.05778,2.17812,2.24585,2.32433,2.58401,2.84164,3.22919,3.53548,3.73028
09-Jun-20,2.01744,2.05427,2.16762,2.23462,2.31502,2.5873,2.85742,3.24497,3.5552,3.75395
10-Jun-20,1.83496,1.93306,2.0675,2.13939,2.23234,2.50335,2.77221,3.16765,3.49208,3.69872
11-Jun-20,1.80254,1.8697,1.97999,2.06357,2.19139,2.48691,2.7801,3.17554,3.50786,3.72239
12-Jun-20,1.74082,1.81885,1.93633,2.02376,2.15586,2.46798,2.7801,3.17554,3.50786,3.72239
15-Jun-20,1.75363,1.82493,1.93913,2.02543,2.16073,2.48175,2.80388,3.19921,3.5197,3.73817
16-Jun-20,1.75399,1.82191,1.93761,2.02681,2.162,2.46234,2.76432,3.17554,3.50392,3.73028
17-Jun-20,1.73773,1.83332,1.93497,2.01426,2.14437,2.43181,2.71698,3.12946,3.45658,3.66716
18-Jun-20,1.69871,1.78859,1.89248,1.98011,2.10716,2.39586,2.68394,3.10267,3.43922,3.65927
19-Jun-20,1.62953,1.74416,1.87118,1.96623,2.09732,2.3819,2.66816,3.08691,3.42739,3.65138
22-Jun-20,1.60817,1.71562,1.83588,1.93709,2.07443,2.3677,2.65826,3.07741,3.419,3.64309
23-Jun-20,1.5417,1.65215,1.78892,1.89828,2.04839,2.35482,2.65845,3.0777,3.41898,3.64308
24-Jun-20,1.50943,1.63168,1.78105,1.8973,2.05432,2.37043,2.67437,3.10137,3.44269,3.66677
25-Jun-20,1.52077,1.65111,1.80092,1.91285,2.06938,2.38821,2.69015,3.11715,3.45532,3.67498
26-Jun-20,1.52473,1.65231,1.80126,1.91476,2.07093,2.39423,2.70277,3.1424,3.46794,3.67505
29-Jun-20,1.52774,1.65528,1.80349,1.92154,2.07788,2.40087,2.72641,3.16607,3.48804,3.66716
30-Jun-20,1.5497,1.65383,1.81671,1.93842,2.0976,2.42926,2.76589,3.18974,3.49652,3.68294
01-Jul-20,1.47294,1.5991,1.77873,1.90442,2.066,2.42688,2.77378,3.20552,3.51284,3.69864
02-Jul-20,1.40993,1.56741,1.73561,1.8783,2.03204,2.4019,2.76241,3.20236,3.49786,3.69872
06-Jul-20,1.38845,1.54838,1.72527,1.86541,2.02564,2.3985,2.76254,3.20236,3.49792,3.69872
07-Jul-20,1.34113,1.48664,1.66104,1.80366,1.97049,2.36348,2.74696,3.18658,3.48214,3.68294
08-Jul-20,1.32427,1.47863,1.66437,1.80431,1.96879,2.35454,2.73118,3.18658,3.47425,3.66716
09-Jul-20,1.28848,1.4455,1.63103,1.771,1.93573,2.32316,2.70751,3.16292,3.44664,3.6356
10-Jul-20,1.30425,1.45672,1.63329,1.77437,1.93842,2.31113,2.68384,3.13925,3.41508,3.59615
13-Jul-20,1.29272,1.43292,1.61547,1.75465,1.91928,2.30208,2.67595,3.12347,3.3993,3.58037
14-Jul-20,1.27123,1.4194,1.60215,1.75067,1.92758,2.31428,2.69173,3.16281,3.45847,3.65927
15-Jul-20,1.27034,1.41887,1.60445,1.75027,1.92954,2.31519,2.69173,3.16278,3.45847,3.65927
16-Jul-20,1.27186,1.41975,1.6047,1.75021,1.92934,2.30413,2.67595,3.15489,3.45836,3.66716
17-Jul-20,1.26185,1.41501,1.59834,1.74589,1.92466,2.31609,2.70751,3.17855,3.47413,3.7145
20-Jul-20,1.2516,1.39507,1.57826,1.72908,1.91473,2.30953,2.7012,3.17238,3.46794,3.70819
21-Jul-20,1.23502,1.38129,1.56279,1.71551,1.90612,2.29336,2.67753,3.17238,3.47188,3.71608
22-Jul-20,1.23471,1.38079,1.56243,1.71505,1.90563,2.29312,2.67753,3.18027,3.47977,3.72397
23-Jul-20,1.21239,1.35668,1.54084,1.69559,1.88722,2.26273,2.64123,3.16765,3.48135,3.73975
24-Jul-20,1.18343,1.32751,1.51335,1.67162,1.86365,2.2462,2.63492,3.16134,3.47504,3.73344
27-Jul-20,1.16753,1.3087,1.49799,1.655,1.84922,2.23651,2.62072,3.13925,3.45295,3.70977
28-Jul-20,1.14991,1.29798,1.49032,1.63979,1.83363,2.22058,2.6048,3.13123,3.449,3.70977
29-Jul-20,1.1282,1.28452,1.47965,1.63607,1.83006,2.20712,2.58127,3.11939,3.44111,3.70188
30-Jul-20,1.12089,1.27659,1.47089,1.6298,1.82367,2.19055,2.55745,3.09573,3.42121,3.68598
31-Jul-20,1.12262,1.27872,1.47332,1.63206,1.82592,2.19167,2.55745,3.09572,3.42122,3.68604
03-Aug-20,1.11465,1.26771,1.46764,1.62918,1.82135,2.18302,2.54162,3.08007,3.40561,3.67032
04-Aug-20,1.15757,1.34715,1.49611,1.64597,1.83983,2.19381,2.54498,3.07534,3.39693,3.65769
05-Aug-20,1.15684,1.35867,1.50785,1.6489,1.84161,2.20657,2.56865,3.1069,3.4206,3.66164
06-Aug-20,1.14623,1.37203,1.4985,1.63982,1.83865,2.20219,2.56865,3.10295,3.41271,3.6498
07-Aug-20,1.11729,1.35766,1.48695,1.638,1.83099,2.18904,2.55287,3.08717,3.39693,3.63402
10-Aug-20,1.11625,1.35165,1.48441,1.63366,1.82744,2.1916,2.55287,3.08717,3.39693,3.63402
11-Aug-20,1.15212,1.36369,1.48543,1.63259,1.8256,2.18435,2.54024,3.07455,3.38273,3.61824
12-Aug-20,1.22326,1.46052,1.53753,1.65691,1.8356,2.1814,2.52446,3.05877,3.37089,3.61035
13-Aug-20,1.23506,1.46442,1.53592,1.65317,1.83383,2.17777,2.52446,3.05877,3.37089,3.61035
14-Aug-20,1.24731,1.46993,1.53521,1.65506,1.83119,2.16723,2.50868,3.04299,3.35906,3.60246
17-Aug-20,1.25189,1.44333,1.51692,1.63517,1.81241,2.15797,2.50079,3.03904,3.35906,3.60246
18-Aug-20,1.24387,1.43219,1.5072,1.62575,1.80326,2.14945,2.4929,3.03904,3.36695,3.61035
19-Aug-20,1.27727,1.47545,1.5282,1.6385,1.81163,2.1556,2.49685,3.03898,3.37089,3.61824
20-Aug-20,1.21363,1.44725,1.51846,1.62907,1.80248,2.15221,2.50123,3.04705,3.37484,3.61824
21-Aug-20,1.21696,1.45819,1.52387,1.65342,1.83206,2.16571,2.50112,3.047,3.37472,3.62613
24-Aug-20,1.21055,1.46461,1.52675,1.65278,1.82761,2.16978,2.5092,3.05877,3.39617,3.63017
25-Aug-20,1.22026,1.50337,1.54181,1.65574,1.82443,2.16102,2.49685,3.05088,3.39278,3.63774
26-Aug-20,1.2356,1.52134,1.53821,1.64406,1.81185,2.15299,2.49685,3.05214,3.39291,3.63722
27-Aug-20,1.18841,1.45902,1.48234,1.59213,1.76157,2.10784,2.4679,3.03639,3.3853,3.63683
28-Aug-20,1.16654,1.44425,1.46287,1.57163,1.74404,2.07906,2.43634,3.00489,3.36945,3.64191
31-Aug-20,1.11271,1.39158,1.40824,1.51338,1.68163,2.02418,2.38639,2.9562,3.32008,3.61824
01-Sep-20,1.14908,1.42236,1.4281,1.5268,1.69164,2.02165,2.37061,2.94042,3.31219,3.61824
02-Sep-20,1.16356,1.4291,1.4314,1.52857,1.69264,2.02601,2.3785,2.94042,3.31219,3.61824
03-Sep-20,1.1638,1.40577,1.41962,1.52112,1.69314,2.03777,2.40217,2.94831,3.32008,3.62613
04-Sep-20,1.15905,1.42517,1.43164,1.53975,1.70632,2.04974,2.41006,2.9562,3.33192,3.64191
08-Sep-20,1.15334,1.40113,1.42518,1.53178,1.69923,2.04757,2.41006,2.9562,3.3477,3.6498
09-Sep-20,1.21119,1.44441,1.44688,1.54482,1.70781,2.0558,2.41795,2.97198,3.36348,3.66558
10-Sep-20,1.21496,1.46268,1.45362,1.54871,1.71024,2.05705,2.41795,2.97198,3.36742,3.67347
11-Sep-20,1.14477,1.38448,1.38937,1.48992,1.65481,2.01474,2.38639,2.91675,3.32008,3.62613
14-Sep-20,1.14386,1.37924,1.38633,1.48709,1.65302,2.00466,2.37061,2.90097,3.31614,3.63402
15-Sep-20,1.09676,1.32418,1.33475,1.44373,1.60821,1.94385,2.29302,2.82333,3.26943,3.60562
16-Sep-20,1.00892,1.24082,1.2638,1.38191,1.55079,1.89911,2.26141,2.79177,3.2374,3.58195
17-Sep-20,0.96689,1.1938,1.21165,1.33485,1.50322,1.83223,2.17462,2.70498,3.16244,3.51883
18-Sep-20,0.91918,1.11901,1.15003,1.26837,1.43781,1.75762,2.08783,2.61819,3.10721,3.47938
21-Sep-20,0.92611,1.12094,1.15431,1.27216,1.44235,1.76624,2.10347,2.63372,3.11453,3.47938
22-Sep-20,0.92627,1.10747,1.13781,1.25386,1.42252,1.74846,2.08762,2.62583,3.11451,3.48727
23-Sep-20,0.93431,1.12238,1.14704,1.26246,1.43604,1.7554,2.08807,2.6223,3.11056,3.47098
24-Sep-20,0.93823,1.13765,1.15453,1.26679,1.4387,1.74922,2.07237,2.60652,3.09085,3.43942
25-Sep-20,0.93919,1.13671,1.15402,1.26613,1.43806,1.7579,2.08815,2.6223,3.09932,3.43983
28-Sep-20,0.93761,1.15505,1.16261,1.26908,1.43932,1.76114,2.09604,2.63019,3.10721,3.44388
29-Sep-20,0.93507,1.1821,1.18456,1.29049,1.45911,1.78283,2.11971,2.64597,3.1151,3.44388
30-Sep-20,0.93695,1.1876,1.18676,1.29162,1.45963,1.78252,2.1276,2.65386,3.12299,3.45966
01-Oct-20,0.93526,1.18263,1.18447,1.28803,1.45662,1.7881,2.1276,2.65386,3.12264,3.45933
02-Oct-20,1.01165,1.2254,1.2115,1.30311,1.46277,1.78861,2.11971,2.64597,3.10314,3.45165
05-Oct-20,1.32473,1.30103,1.26094,1.33496,1.46787,1.79364,2.12727,2.65386,3.10721,3.45966
06-Oct-20,1.37005,1.28274,1.23087,1.28218,1.41558,1.75947,2.11182,2.63808,3.09932,3.45177
07-Oct-20,1.48939,1.33917,1.26439,1.30527,1.43254,1.76812,2.11182,2.63808,3.1151,3.45966
08-Oct-20,1.52767,1.37435,1.29585,1.33106,1.46226,1.78705,2.11971,2.64597,3.10721,3.44388
09-Oct-20,1.55432,1.37597,1.30063,1.33688,1.46861,1.79155,2.11971,2.64597,3.10721,3.44388
13-Oct-20,1.54282,1.33658,1.27644,1.31834,1.45212,1.77678,2.10393,2.6223,3.08354,3.42021
14-Oct-20,1.52626,1.32295,1.26523,1.30457,1.44057,1.76077,2.08341,2.60006,3.06776,3.39654
15-Oct-20,1.53792,1.31486,1.25276,1.29398,1.42753,1.75939,2.08341,2.60638,3.07407,3.40285
16-Oct-20,1.55529,1.31404,1.25233,1.2935,1.42702,1.75067,2.06921,2.59217,3.06685,3.40285
19-Oct-20,1.4378,1.26955,1.24204,1.29913,1.43767,1.74577,2.06132,2.58443,3.05908,3.39496
20-Oct-20,1.40194,1.2514,1.23547,1.29863,1.43683,1.74145,2.05343,2.59232,3.05908,3.38707
21-Oct-20,1.40194,1.25045,1.23496,1.29811,1.43631,1.74508,2.06132,2.59232,3.05908,3.38707
22-Oct-20,1.41593,1.25014,1.23478,1.2978,1.43594,1.74489,2.06132,2.59232,3.05908,3.38707
23-Oct-20,1.44174,1.25951,1.24362,1.30622,1.44403,1.75021,2.06132,2.59232,3.05908,3.37918
26-Oct-20,1.3759,1.23924,1.23345,1.29962,1.43945,1.74667,2.06132,2.59232,3.05908,3.37918
27-Oct-20,1.39742,1.24653,1.2404,1.30624,1.44582,1.75379,2.06921,2.60021,3.06697,3.38707
28-Oct-20,1.4035,1.27176,1.26033,1.32712,1.4667,1.77992,2.10061,2.6316,3.09064,3.41863
29-Oct-20,1.43187,1.28445,1.27719,1.34356,1.47828,1.79345,2.11655,2.64737,3.09853,3.41863
30-Oct-20,1.42054,1.26693,1.25927,1.32671,1.46097,1.7629,2.0771,2.6158,3.07456,3.43416
02-Nov-20,1.37481,1.23664,1.23704,1.30386,1.44047,1.74502,2.06107,2.60789,3.07092,3.43441
03-Nov-20,1.34927,1.22553,1.22787,1.29616,1.43299,1.73217,2.05343,2.60021,3.06303,3.42652
04-Nov-20,1.13288,1.09935,1.13457,1.21792,1.3669,1.66443,1.98242,2.55287,3.02752,3.40285
05-Nov-20,1.01099,1.06159,1.1164,1.19308,1.31659,1.61967,1.93508,2.49764,2.98807,3.37129
06-Nov-20,0.96129,1.03643,1.09487,1.1771,1.29695,1.59694,1.90668,2.47712,2.97782,3.37129
09-Nov-20,1.00864,1.08367,1.14806,1.22444,1.3441,1.62752,1.92246,2.4929,2.98571,3.33973
10-Nov-20,1.00379,1.06943,1.13258,1.20974,1.32916,1.61603,1.91457,2.47712,2.95415,3.29239
12-Nov-20,0.96757,1.0409,1.10557,1.1833,1.30209,1.60077,1.90668,2.50079,2.96993,3.29239
13-Nov-20,1.01896,1.08772,1.13665,1.21076,1.32429,1.65229,1.98558,2.57969,3.00149,3.30817
16-Nov-20,0.9933,1.05918,1.11454,1.188,1.30323,1.65202,2.00925,2.59547,3.02516,3.33184
17-Nov-20,1.01689,1.06647,1.12038,1.19584,1.31343,1.66498,2.02503,2.61125,3.03305,3.33578
18-Nov-20,0.97472,1.0323,1.09545,1.17405,1.29335,1.65872,2.03292,2.62703,3.05277,3.35945
19-Nov-20,0.97471,1.04249,1.10905,1.18856,1.30822,1.67793,2.05659,2.6507,3.07644,3.37523
20-Nov-20,0.97773,1.04323,1.10936,1.18859,1.3081,1.68326,2.06448,2.67832,3.13167,3.42257
23-Nov-20,0.9747,1.03597,1.1059,1.18486,1.30476,1.68412,2.07232,2.70199,3.15534,3.43835
24-Nov-20,0.94939,1.01739,1.08389,1.1578,1.28273,1.65309,2.03292,2.67832,3.1514,3.44624
25-Nov-20,0.93263,1.02319,1.09529,1.17134,1.29674,1.66173,2.03292,2.67832,3.1514,3.44624
27-Nov-20,0.92594,1.01957,1.09376,1.17501,1.29452,1.66766,2.04081,2.68621,3.15929,3.45413
30-Nov-20,0.84509,0.95975,1.07291,1.17251,1.29888,1.68801,2.08026,2.71777,3.18296,3.46991
01-Dec-20,0.87404,0.99525,1.10697,1.20583,1.33165,1.71625,2.10393,2.74143,3.20663,3.48964
02-Dec-20,0.89896,0.99602,1.10258,1.19979,1.32486,1.73502,2.13549,2.7651,3.2303,3.51331
03-Dec-20,0.89667,0.99804,1.09875,1.19863,1.32265,1.71881,2.11182,2.74143,3.20663,3.48964
04-Dec-20,0.90486,1.00408,1.1156,1.21212,1.3368,1.7322,2.1276,2.77299,3.2303,3.50542
07-Dec-20,0.93549,0.99524,1.09691,1.19369,1.32191,1.72315,2.1276,2.77299,3.24213,3.5212
08-Dec-20,0.91965,0.94285,1.02859,1.13103,1.27574,1.68033,2.08815,2.75721,3.23424,3.5212
09-Dec-20,0.92852,0.94819,1.03089,1.13223,1.27638,1.68458,2.09604,2.7651,3.24213,3.52909
10-Dec-20,0.91481,0.95696,1.03496,1.12554,1.27121,1.68198,2.09604,2.78088,3.26974,3.57643
11-Dec-20,1.00968,1.05653,1.13455,1.21825,1.35073,1.74311,2.13549,2.81244,3.29736,3.61588
14-Dec-20,1.01177,1.0533,1.13239,1.21908,1.34958,1.74097,2.13549,2.81244,3.29736,3.61588
15-Dec-20,1.00171,1.05177,1.13716,1.2193,1.34966,1.73719,2.12768,2.80455,3.30525,3.63955
16-Dec-20,0.98642,1.04814,1.1352,1.21775,1.3529,1.73868,2.1276,2.80455,3.30525,3.63955
17-Dec-20,0.90488,0.98281,1.09261,1.18505,1.32544,1.71117,2.09998,2.77694,3.27961,3.62377
18-Dec-20,0.91495,0.99493,1.0935,1.18543,1.32552,1.70766,2.0842,2.76116,3.25988,3.59221
21-Dec-20,0.9117,0.99223,1.09104,1.1838,1.31921,1.69458,2.06818,2.74538,3.23766,3.58056
22-Dec-20,0.89109,0.98689,1.08999,1.18306,1.32343,1.69722,2.07474,2.758,3.2678,3.61175
23-Dec-20,0.89069,0.98529,1.089,1.18686,1.32311,1.70124,2.08263,2.76796,3.2754,3.59997
24-Dec-20,0.88015,0.97625,1.08521,1.18342,1.32894,1.69619,2.08589,2.76796,3.27557,3.59998
28-Dec-20,0.90718,0.97789,1.09655,1.19728,1.32904,1.70407,2.08263,2.76589,3.28197,3.6001
29-Dec-20,0.90334,0.9989,1.10694,1.20389,1.32921,1.70741,2.08263,2.76589,3.29381,3.61588
30-Dec-20,0.89749,0.99347,1.10456,1.20224,1.32795,1.71273,2.09446,2.77773,3.3017,3.61722
31-Dec-20,0.92117,1.00209,1.10808,1.20442,1.33059,1.73225,2.13391,2.80534,3.30914,3.62361
04-Jan-21,0.90576,0.99649,1.088,1.1772,1.303,1.69439,2.08657,2.73433,3.25041,3.56854
05-Jan-21,0.90198,0.97184,1.06873,1.16481,1.29602,1.68407,2.07851,2.73433,3.2583,3.57643
06-Jan-21,0.91563,1.01036,1.12176,1.22464,1.35773,1.73871,2.12582,2.77378,3.28986,3.6001
07-Jan-21,0.97659,1.07625,1.18773,1.28522,1.4122,1.78582,2.16547,2.82112,3.33326,3.63955
08-Jan-21,1.04227,1.16474,1.27856,1.38303,1.50616,1.89343,2.28382,2.9158,3.40427,3.68688
11-Jan-21,1.11524,1.23169,1.35291,1.45516,1.57298,1.98035,2.39428,3.01837,3.48317,3.76184
12-Jan-21,1.16946,1.27619,1.39689,1.49788,1.61588,2.01762,2.42584,3.0736,3.5242,3.77762
13-Jan-21,0.88627,1.04684,1.23048,1.36461,1.49529,1.90993,2.33116,3.02605,3.48443,3.73817
14-Jan-21,0.88803,1.04902,1.23123,1.36491,1.49782,1.91898,2.34694,3.05759,3.51204,3.74606
15-Jan-21,0.8606,1.03155,1.21437,1.3482,1.4811,1.90442,2.33116,3.08127,3.51599,3.76973
19-Jan-21,0.80759,0.97417,1.16984,1.30893,1.44457,1.87998,2.31538,3.08149,3.51599,3.76973
20-Jan-21,0.70589,0.89207,1.10768,1.26365,1.41862,1.87884,2.33905,3.117,3.54502,3.80445
21-Jan-21,0.72596,0.92254,1.13424,1.29347,1.45629,1.9174,2.3785,3.14856,3.56475,3.81234
22-Jan-21,0.70261,0.90328,1.11682,1.28073,1.447,1.91462,2.3785,3.15645,3.56869,3.82023
25-Jan-21,0.69192,0.88417,1.10244,1.2698,1.44463,1.90368,2.36272,3.14856,3.5608,3.82023
26-Jan-21,0.67576,0.85264,1.06237,1.23974,1.43357,1.89026,2.34694,3.14067,3.54502,3.77289
27-Jan-21,0.69893,0.86287,1.07112,1.24792,1.44694,1.90088,2.35483,3.14856,3.54897,3.77289
28-Jan-21,0.74661,0.92045,1.12767,1.30348,1.50213,1.96002,2.41773,3.21956,3.6042,3.80445
29-Jan-21,0.7722,0.9614,1.16003,1.32979,1.52944,2.00723,2.48083,3.28268,3.65154,3.82783
01-Feb-21,0.75591,0.93541,1.11979,1.28363,1.47746,1.97099,2.46496,3.2743,3.64344,3.82005
