"Date","1 Month 5 Years Payer ATMF Implied BP Vol","3 Month 5 Years Payer ATMF Implied BP Vol","9 Month 5 Years Payer ATMF Implied BP Vol","1 Year 5 Years Payer ATMF Implied BP Vol","18 Month 5 Years Payer ATMF Implied BP Vol","2 Years 5 Years Payer ATMF Implied BP Vol","3 Years 5 Years Payer ATMF Implied BP Vol","4 Years 5 Years Payer ATMF Implied BP Vol","5 Years 5 Years Payer ATMF Implied BP Vol"
21-Jan-21,2.17722,2.38172,2.83437,2.95918,3.17472,3.39027,3.68266,3.85868,3.99668
22-Jan-21,2.09102,2.3086,2.78265,2.92029,3.15622,3.39027,3.68266,3.85868,4.00457
25-Jan-21,2.06771,2.29324,2.7723,2.9103,3.14634,3.38238,3.68266,3.85868,4.00457
26-Jan-21,2.01119,2.2284,2.71281,2.8645,3.10372,3.34293,3.66688,3.84685,3.97301
27-Jan-21,2.08036,2.26039,2.72147,2.87721,3.11796,3.35871,3.68266,3.85868,3.97301
28-Jan-21,2.14705,2.31165,2.75859,2.92555,3.17348,3.42142,3.7534,3.91391,3.99668
29-Jan-21,2.28069,2.40902,2.82197,2.99984,3.2432,3.48452,3.80863,3.95336,4.02019
01-Feb-21,2.24811,2.38887,2.78743,2.97626,3.22641,3.47661,3.80052,3.94534,3.99654
02-Feb-21,2.23973,2.40058,2.81363,2.99549,3.24794,3.50059,3.8164,3.95718,4.00443
03-Feb-21,2.32957,2.47318,2.86108,3.04074,3.28226,3.5244,3.8323,3.96506,4.00451
04-Feb-21,2.31671,2.50646,2.9377,3.11546,3.33965,3.56385,3.85597,3.98094,4.02029
05-Feb-21,2.34752,2.51353,2.97018,3.13561,3.35851,3.57963,3.87175,3.99672,4.03613
08-Feb-21,2.29571,2.5169,3.00026,3.17721,3.40209,3.62697,3.89542,4.01648,4.0598
09-Feb-21,2.22018,2.46624,2.99263,3.17862,3.41069,3.64275,3.9112,4.03415,4.07999
10-Feb-21,2.13755,2.39585,2.98501,3.17371,3.41217,3.65064,3.92303,4.04599,4.09183
11-Feb-21,2.13755,2.40244,2.99609,3.18981,3.43995,3.69009,3.97826,4.09727,4.13917
12-Feb-21,2.20228,2.46527,3.06841,3.26622,3.50277,3.73743,4.01771,4.12883,4.18651
16-Feb-21,2.81018,2.962,3.36593,3.53463,3.73465,3.93468,4.1834,4.27085,4.29697
17-Feb-21,2.8416,3.02476,3.39628,3.5551,3.74094,3.92679,4.16762,4.25902,4.28908
18-Feb-21,2.77072,2.94895,3.3955,3.57424,3.75061,3.92664,4.16762,4.25902,4.28908
19-Feb-21,3.12235,3.20805,3.56103,3.74892,3.93718,4.12388,4.31753,4.38131,4.36798
22-Feb-21,3.47439,3.47166,3.71972,3.90854,4.08466,4.25798,4.40423,4.42064,4.39154
23-Feb-21,3.30736,3.37793,3.74708,3.96323,4.15164,4.33702,4.47529,4.49165,4.49411
24-Feb-21,3.38708,3.48429,3.84593,4.05499,4.28046,4.50218,4.60939,4.59422,4.60452
25-Feb-21,4.48266,4.37579,4.36251,4.49314,4.64243,4.80257,4.89341,4.83096,4.7624
26-Feb-21,4.68701,4.5318,4.39593,4.49823,4.62977,4.77101,4.85397,4.81518,4.74669
01-Mar-21,4.22826,4.1931,4.12611,4.25582,4.44838,4.62899,4.74358,4.72847,4.67568
02-Mar-21,3.6964,3.64577,3.79346,3.95823,4.12195,4.27552,4.35461,4.41287,4.41137
03-Mar-21,4.28906,4.08073,4.00318,4.10623,4.25465,4.39387,4.43351,4.47204,4.44687
04-Mar-21,4.46039,4.28263,4.17851,4.27531,4.40469,4.528,4.55186,4.57067,4.54944
05-Mar-21,4.55846,4.49196,4.43804,4.44394,4.55426,4.66023,4.65443,4.6614,4.62834
08-Mar-21,4.78527,4.68567,4.54438,4.53129,4.64579,4.75491,4.73727,4.7403,4.69935
09-Mar-21,4.39907,4.42383,4.48407,4.50389,4.6405,4.77069,4.76094,4.76397,4.71513
10-Mar-21,4.12727,4.18072,4.37809,4.42472,4.5857,4.73913,4.80434,4.78646,4.73091
11-Mar-21,4.09742,4.12287,4.32607,4.37169,4.54232,4.70757,4.80434,4.80224,4.7388
12-Mar-21,4.73263,4.53065,4.54888,4.56835,4.72264,4.87326,4.94636,4.92453,4.84137
15-Mar-21,4.47148,4.40027,4.48493,4.51412,4.65749,4.79456,4.88324,4.86141,4.77825
16-Mar-21,4.18504,4.18276,4.39592,4.43119,4.58956,4.74071,4.85325,4.84721,4.77194
17-Mar-21,3.84288,3.99188,4.27262,4.32603,4.51411,4.69337,4.8138,4.82749,4.76405
18-Mar-21,4.31693,4.32025,4.46398,4.48404,4.65451,4.81961,4.8927,4.90638,4.83506
19-Mar-21,4.34511,4.3464,4.50306,4.52597,4.68273,4.83539,4.93215,4.934,4.85477
22-Mar-21,4.10426,4.2013,4.45482,4.50992,4.65543,4.79573,4.9079,4.91381,4.831
23-Mar-21,3.60672,3.84249,4.25033,4.32511,4.50987,4.6853,4.82942,4.8586,4.78366
24-Mar-21,3.70818,3.89214,4.24343,4.30586,4.50402,4.68533,4.82943,4.85862,4.78358
25-Mar-21,3.71794,3.88051,4.24644,4.32752,4.51323,4.68536,4.82942,4.8589,4.78363
26-Mar-21,3.74834,3.8913,4.25464,4.35122,4.54817,4.74058,4.85706,4.87864,4.79561
29-Mar-21,3.96124,4.02373,4.32115,4.412,4.60397,4.78805,4.90442,4.91815,4.83496
30-Mar-21,4.12532,4.16414,4.40527,4.48196,4.66079,4.83112,4.9243,4.93804,4.85485
31-Mar-21,4.55908,4.53217,4.62556,4.67533,4.82678,4.97344,5.08211,5.09584,5.01268
01-Apr-21,4.2535,4.30865,4.52824,4.6053,4.80836,5.00501,5.11362,5.11134,5.02063
02-Apr-21,4.32217,4.39126,4.57262,4.64928,4.82931,5.00503,5.11365,5.10367,5.01274
05-Apr-21,4.20406,4.35137,4.59659,4.683,4.84663,5.00518,5.11378,5.10379,5.01224
06-Apr-21,3.97266,4.1957,4.53705,4.63681,4.84812,5.05252,5.14534,5.11168,5.02808
07-Apr-21,4.10298,4.25574,4.5972,4.67375,4.8654,5.05287,5.13745,5.10379,5.02063
08-Apr-21,3.99637,4.16,4.50158,4.57284,4.81652,5.05287,5.13745,5.10774,5.02852
09-Apr-21,4.20893,4.29537,4.55251,4.60795,4.81695,5.02131,5.10589,5.07618,4.99257
12-Apr-21,4.13482,4.23626,4.53158,4.59249,4.80931,5.01471,5.10583,5.07611,4.9969
13-Apr-21,3.97248,4.16443,4.51806,4.59005,4.80024,4.9991,5.09005,5.06034,4.98112
14-Apr-21,3.91048,4.14646,4.55739,4.6297,4.83559,5.03655,5.11371,5.08006,4.9969
15-Apr-21,3.89311,4.12446,4.51665,4.58752,4.76856,4.94819,5.02535,4.96803,4.89276
16-Apr-21,3.97824,4.13317,4.46546,4.53544,4.72678,4.91663,5.00159,4.95186,4.88486
19-Apr-21,3.9639,4.1052,4.44105,4.51267,4.71789,4.91663,5.00174,4.95601,4.88486
20-Apr-21,4.0087,4.11118,4.40802,4.48777,4.69771,4.90104,4.98596,4.94814,4.88486
21-Apr-21,3.84405,3.97656,4.31631,4.4114,4.63208,4.84581,4.96229,4.94822,4.90859
22-Apr-21,3.80159,3.94675,4.28441,4.39069,4.60586,4.81425,4.93073,4.92863,4.9007
23-Apr-21,3.83485,3.94969,4.25672,4.37137,4.5835,4.79058,4.90706,4.90496,4.87703
26-Apr-21,3.77729,3.90081,4.23069,4.34729,4.56446,4.7748,4.89523,4.89707,4.86914
27-Apr-21,3.75263,3.89379,4.24599,4.35188,4.56672,4.77442,4.90278,4.90496,4.87703
28-Apr-21,3.788,3.94996,4.27386,4.37767,4.59526,4.79809,4.92645,4.92074,4.88492
29-Apr-21,3.77661,3.97248,4.27771,4.38398,4.60341,4.80627,4.93432,4.92838,4.89262
30-Apr-21,3.79004,3.97357,4.28633,4.40313,4.60781,4.80633,4.95012,4.94415,4.90428
03-May-21,3.73933,3.9441,4.27883,4.39646,4.60662,4.80591,4.94537,4.94825,4.91613
04-May-21,3.77748,3.91657,4.26829,4.37516,4.59611,4.80636,4.95046,4.95221,4.92402
05-May-21,3.80233,3.94103,4.26472,4.37016,4.59349,4.80636,4.95049,4.9601,4.9322
06-May-21,3.84393,4.00041,4.28972,4.40506,4.62495,4.83792,4.99783,5.00753,4.9796
07-May-21,3.62679,3.83676,4.13717,4.25363,4.52534,4.79058,4.96229,4.98386,4.96382
10-May-21,3.51072,3.76001,4.13527,4.26246,4.53891,4.80241,4.97413,4.9957,4.97566
11-May-21,3.65906,3.89609,4.20587,4.32905,4.59161,4.84186,5.00569,5.01937,4.99933
12-May-21,3.898,4.12922,4.38948,4.5091,4.72223,4.92865,5.06881,5.05093,5.00722
13-May-21,3.79018,4.02419,4.3208,4.45803,4.68329,4.90498,5.05303,5.03515,4.99144
14-May-21,3.68256,3.94263,4.26861,4.40927,4.65416,4.89709,5.04892,5.03515,4.99144
17-May-21,3.72416,3.92297,4.27416,4.40317,4.65007,4.8892,5.04103,5.02726,4.98355
18-May-21,3.69952,3.91083,4.26416,4.39369,4.64541,4.8892,5.04498,5.03515,4.99144
19-May-21,3.92542,4.06948,4.35925,4.48103,4.69633,4.90485,5.06076,5.05093,5.00722
20-May-21,3.69372,3.92965,4.29758,4.42945,4.66909,4.90481,5.06076,5.05093,5.00722
21-May-21,3.64371,3.92443,4.32808,4.48191,4.70598,4.92849,5.07643,5.05872,5.01508
24-May-21,3.5211,3.83346,4.29188,4.45349,4.69097,4.92061,5.07654,5.06671,5.03089
25-May-21,3.43857,3.72741,4.22764,4.39928,4.65425,4.90498,5.06455,5.05882,5.023
26-May-21,3.39673,3.72502,4.21588,4.38953,4.62546,4.85755,5.03299,5.0312,4.99933
27-May-21,3.50714,3.77256,4.2374,4.40887,4.62931,4.84975,5.0251,5.02331,4.99144
28-May-21,3.56208,3.73154,4.17185,4.33549,4.5523,4.77085,4.9462,4.94441,4.90465
01-Jun-21,3.49317,3.68597,4.12593,4.28904,4.50404,4.71562,4.8531,4.85368,4.81786
02-Jun-21,3.56995,3.6745,4.08829,4.25831,4.45146,4.64461,4.78209,4.79845,4.77841
03-Jun-21,3.71113,3.81492,4.15207,4.31381,4.49176,4.66828,4.80576,4.81423,4.7863
04-Jun-21,3.40483,3.60885,4.01532,4.1785,4.37288,4.56571,4.71897,4.73533,4.72318
07-Jun-21,3.37106,3.53957,3.93885,4.10718,4.30249,4.4947,4.64007,4.6801,4.67584
08-Jun-21,3.36362,3.54181,3.92515,4.0924,4.2892,4.48287,4.63415,4.67221,4.66795
09-Jun-21,3.48191,3.632,3.95217,4.10772,4.30077,4.49076,4.62626,4.68799,4.68373
10-Jun-21,3.19526,3.45275,3.82174,4.00253,4.22474,4.44342,4.58681,4.65643,4.65217
11-Jun-21,3.30873,3.51108,3.83068,4.00642,4.22976,4.45131,4.58681,4.65643,4.65217
14-Jun-21,3.33287,3.54857,3.87409,4.04382,4.26908,4.49076,4.62626,4.68799,4.67584
15-Jun-21,3.30983,3.53018,3.86393,4.03065,4.25444,4.47498,4.62232,4.68799,4.67584
16-Jun-21,3.65637,3.85628,4.08167,4.22296,4.40963,4.59333,4.72488,4.759,4.73896
17-Jun-21,3.675,3.87635,4.11883,4.24572,4.43682,4.62544,4.75644,4.78046,4.75632
18-Jun-21,4.12065,4.18704,4.30599,4.40863,4.5622,4.71607,4.82351,4.84792,4.81628
21-Jun-21,4.0691,4.17916,4.3221,4.42266,4.56626,4.70757,4.77552,4.79607,4.76904
22-Jun-21,3.73056,3.90143,4.14117,4.27778,4.42909,4.58852,4.68493,4.70926,4.69014
23-Jun-21,3.70579,3.91092,4.1183,4.25424,4.39346,4.54186,4.62972,4.658,4.63451
24-Jun-21,3.69753,3.91692,4.10438,4.24578,4.39336,4.53404,4.59029,4.61069,4.5793
25-Jun-21,3.84623,4.05605,4.20164,4.32449,4.43539,4.54192,4.59074,4.61106,4.57168
28-Jun-21,3.72489,3.959,4.14597,4.25727,4.35626,4.45525,4.51197,4.54018,4.50851
29-Jun-21,3.79204,3.96966,4.15463,4.26264,4.34044,4.42989,4.49457,4.52676,4.49589
30-Jun-21,3.83872,3.99783,4.14076,4.24129,4.31095,4.38261,4.44726,4.47942,4.44858
01-Jul-21,3.90269,4.09106,4.23539,4.32033,4.36725,4.41417,4.46304,4.47547,4.42494
02-Jul-21,3.51024,3.84036,4.12432,4.22992,4.27668,4.32344,4.37232,4.40451,4.37366
06-Jul-21,3.53062,3.76588,4.03772,4.14074,4.21684,4.29193,4.35658,4.38084,4.34999
07-Jul-21,3.66585,3.81929,4.04136,4.1488,4.22897,4.30787,4.37236,4.39267,4.36182
08-Jul-21,3.6797,3.83549,4.0281,4.14456,4.23805,4.33154,4.3842,4.39267,4.36971
09-Jul-21,3.73176,3.87837,4.07133,4.18751,4.25531,4.32365,4.35264,4.35717,4.32236
12-Jul-21,3.68721,3.83935,4.0832,4.20607,4.27726,4.3473,4.36054,4.34928,4.32238
13-Jul-21,3.70135,3.94156,4.19425,4.30212,4.34076,4.37889,4.3921,4.36507,4.33027
14-Jul-21,3.52771,3.8198,4.13176,4.25851,4.31916,4.37884,4.3921,4.36506,4.33027
15-Jul-21,3.55738,3.8401,4.12718,4.24661,4.31273,4.37885,4.39209,4.36506,4.33816
16-Jul-21,3.59864,3.86842,4.14934,4.26786,4.33492,4.40253,4.41574,4.38873,4.3618
19-Jul-21,3.89073,4.02643,4.18579,4.26911,4.32599,4.3828,4.39603,4.38478,4.37758
20-Jul-21,3.90705,4.01499,4.11564,4.18707,4.26719,4.34732,4.38025,4.369,4.36575
21-Jul-21,3.97128,4.05769,4.13886,4.21014,4.27479,4.33943,4.37236,4.36111,4.35788
22-Jul-21,3.95458,4.0371,4.12292,4.19482,4.26654,4.33943,4.37236,4.36111,4.35788
23-Jul-21,3.98069,4.04271,4.12563,4.19691,4.27511,4.35521,4.38814,4.37295,4.36577
26-Jul-21,4.10491,4.07161,4.13434,4.20343,4.29547,4.38677,4.41181,4.38873,4.37366
27-Jul-21,4.24897,4.06533,4.13196,4.20165,4.28468,4.36704,4.40392,4.39267,4.38155
28-Jul-21,3.93001,3.91513,4.00815,4.10178,4.21814,4.33371,4.38656,4.3832,4.37208
29-Jul-21,3.88969,3.87703,3.99505,4.09241,4.21629,4.34161,4.39445,4.39109,4.37997
30-Jul-21,3.80595,3.83004,3.99458,4.08601,4.20921,4.33373,4.41006,4.41466,4.38777
02-Aug-21,3.72459,3.78191,3.93778,4.01144,4.17732,4.34162,4.4181,4.42656,4.41936
03-Aug-21,3.81264,3.79983,3.95516,4.02937,4.19025,4.34969,4.42205,4.42853,4.41937
04-Aug-21,3.84684,3.87698,4.0334,4.1124,4.2434,4.37336,4.43783,4.44037,4.42727
05-Aug-21,4.08277,4.10049,4.18576,4.25286,4.36788,4.48382,4.50884,4.47984,4.45885
06-Aug-21,4.0807,4.17999,4.25943,4.3018,4.41727,4.53463,4.54705,4.50731,4.47859
09-Aug-21,4.17353,4.24709,4.31723,4.35827,4.45156,4.54409,4.54389,4.49942,4.47859
10-Aug-21,4.20421,4.33685,4.3459,4.38326,4.46004,4.5362,4.536,4.48364,4.45492
11-Aug-21,3.89428,4.13249,4.30881,4.36625,4.44246,4.51806,4.52811,4.48364,4.44703
12-Aug-21,3.68756,3.95699,4.25885,4.34187,4.42568,4.51017,4.52811,4.48364,4.44703
13-Aug-21,3.56322,3.8576,4.21953,4.29606,4.39834,4.50228,4.52022,4.47575,4.43914
16-Aug-21,3.65625,3.85572,4.20322,4.27738,4.39226,4.50622,4.52811,4.48364,4.44703
17-Aug-21,3.69783,3.8826,4.19246,4.25732,4.37831,4.49833,4.52022,4.48364,4.45492
18-Aug-21,3.68437,3.86494,4.17943,4.24594,4.37848,4.51017,4.536,4.49942,4.4707
19-Aug-21,3.73829,3.89603,4.18891,4.25287,4.38096,4.51008,4.536,4.49942,4.4707
20-Aug-21,3.75288,3.8965,4.18399,4.24704,4.37757,4.51007,4.536,4.49942,4.4715
23-Aug-21,3.84344,3.90289,4.17027,4.23332,4.36339,4.49424,4.51645,4.47955,4.45089
24-Aug-21,3.90713,3.94362,4.18241,4.24222,4.37546,4.51021,4.5359,4.49532,4.46667
25-Aug-21,4.0847,4.04256,4.22547,4.27247,4.40966,4.54178,4.56745,4.52292,4.49037
26-Aug-21,4.03722,4.03204,4.22103,4.26896,4.41018,4.54978,4.57534,4.53092,4.49826
27-Aug-21,3.8284,3.86789,4.09486,4.16087,4.29607,4.43948,4.50449,4.49158,4.46676
30-Aug-21,3.78529,3.85276,4.08989,4.15641,4.29108,4.43127,4.49655,4.49153,4.46648
31-Aug-21,3.86472,3.9026,4.09199,4.1557,4.28961,4.43127,4.50444,4.49942,4.47436
01-Sep-21,3.86242,3.90223,4.0917,4.15545,4.28948,4.43127,4.50444,4.49942,4.47465
02-Sep-21,3.7385,3.83235,4.08048,4.14768,4.27782,4.41549,4.49655,4.49548,4.47465
03-Sep-21,3.55805,3.74725,4.03776,4.11439,4.2536,4.39971,4.48866,4.49153,4.47465
07-Sep-21,3.50892,3.71387,4.0385,4.12013,4.26021,4.40602,4.48866,4.49153,4.47465
08-Sep-21,3.49097,3.6623,4.02574,4.11388,4.25701,4.40602,4.48866,4.49153,4.47465
09-Sep-21,3.31969,3.56536,3.98832,4.08289,4.23734,4.39813,4.48077,4.49153,4.47465
10-Sep-21,3.33043,3.60509,3.99319,4.0864,4.23975,4.39813,4.48866,4.49942,4.48254
13-Sep-21,3.33018,3.58223,3.98274,4.07684,4.23426,4.39813,4.49655,4.50731,4.49043
14-Sep-21,3.22599,3.50117,3.9363,4.03625,4.20196,4.37446,4.47683,4.49745,4.49043
15-Sep-21,3.38553,3.60953,3.98404,4.07671,4.23905,4.4076,4.49734,4.51165,4.50463
16-Sep-21,3.47367,3.69523,4.02511,4.10488,4.26093,4.42338,4.51312,4.52349,4.50068
17-Sep-21,3.71404,3.83094,4.09159,4.18231,4.32031,4.46283,4.54073,4.55505,4.53224
20-Sep-21,3.75086,3.84822,4.09184,4.17977,4.31459,4.45494,4.53685,4.55115,4.53223
21-Sep-21,3.79135,3.88142,4.11172,4.20019,4.32879,4.46222,4.5443,4.55904,4.54012
22-Sep-21,3.58974,3.78245,4.10299,4.20598,4.33995,4.47802,4.56802,4.57482,4.54412
23-Sep-21,3.94442,4.05601,4.23976,4.32405,4.44236,4.56528,4.64689,4.63369,4.59131
24-Sep-21,3.99259,4.07927,4.26795,4.35698,4.4672,4.58105,4.65471,4.63758,4.59135
27-Sep-21,3.97827,4.09267,4.29252,4.38229,4.49517,4.61267,4.68662,4.66544,4.6072
28-Sep-21,4.04889,4.14309,4.33502,4.4236,4.54024,4.66166,4.72768,4.70251,4.64034
29-Sep-21,3.95028,4.07766,4.29771,4.38923,4.51125,4.63779,4.70401,4.67884,4.6166
30-Sep-21,3.89249,4.03679,4.29523,4.39216,4.51635,4.64579,4.7119,4.68676,4.62451
01-Oct-21,3.71133,3.86422,4.17424,4.30038,4.45839,4.61896,4.69757,4.67876,4.62456
04-Oct-21,3.72417,3.81479,4.15772,4.28849,4.45174,4.61896,4.69774,4.67497,4.62456
05-Oct-21,3.86674,3.87277,4.19777,4.32693,4.48696,4.65061,4.73719,4.71837,4.6719
06-Oct-21,3.84101,3.84576,4.1825,4.33874,4.4889,4.64272,4.7293,4.71442,4.6719
07-Oct-21,3.94975,3.9446,4.25326,4.42087,4.55196,4.68217,4.76086,4.74993,4.71135
08-Oct-21,3.89895,3.93388,4.26211,4.41811,4.54611,4.67428,4.75297,4.74204,4.70341
12-Oct-21,3.86128,3.91216,4.2746,4.43295,4.546,4.67424,4.74505,4.74201,4.70342
13-Oct-21,3.93464,3.98532,4.33498,4.49585,4.58588,4.69002,4.74111,4.73806,4.71526
14-Oct-21,3.84465,3.94083,4.32114,4.48373,4.58562,4.68998,4.74111,4.73807,4.71527
15-Oct-21,4.10282,4.14312,4.49142,4.71164,4.76407,4.80516,4.8143,4.78731,4.74151
18-Oct-21,4.47547,4.49337,4.67506,4.80164,4.85654,4.90035,4.90169,4.85907,4.78578
19-Oct-21,4.38583,4.42718,4.65246,4.78525,4.8516,4.90722,4.88394,4.8527,4.791
20-Oct-21,4.25848,4.34599,4.61961,4.75676,4.82929,4.89121,4.86781,4.83647,4.78267
21-Oct-21,4.43945,4.47676,4.68076,4.80392,4.88813,4.92975,4.8987,4.84787,4.79829
22-Oct-21,4.88845,4.80681,4.85674,4.9501,4.99012,4.98602,4.94707,4.88443,4.82685
25-Oct-21,4.52933,4.57261,4.73311,4.83675,4.91701,4.95444,4.93124,4.88432,4.81871
26-Oct-21,4.46564,4.5316,4.73693,4.84631,4.92592,4.96265,4.9396,4.88886,4.81941
27-Oct-21,4.64855,4.68536,4.78905,4.88433,4.97003,5.01331,4.97485,4.90841,4.83896
28-Oct-21,4.84339,4.81374,4.86417,4.93977,5.01391,5.04438,4.97414,4.90758,4.83806
29-Oct-21,5.22073,5.05979,5.05021,5.10546,5.14128,5.13275,5.03853,4.95998,4.87836
01-Nov-21,5.16575,5.08203,5.0806,5.13167,5.17003,5.16362,5.06158,4.97525,4.89378
02-Nov-21,4.69345,4.72304,4.83674,4.90405,4.95605,4.96489,4.91847,4.87171,4.80616
03-Nov-21,4.57345,4.61501,4.79057,4.87332,4.92812,4.94019,4.90188,4.85527,4.78975
04-Nov-21,4.32747,4.40475,4.55795,4.65576,4.73982,4.78246,4.76813,4.72923,4.67155
05-Nov-21,4.39439,4.49395,4.61519,4.69027,4.77832,4.82446,4.80217,4.75949,4.69796
08-Nov-21,4.49098,4.58682,4.68573,4.75692,4.8309,4.8628,4.84069,4.79427,4.72898
09-Nov-21,4.60075,4.68116,4.75653,4.82165,4.88834,4.91241,4.88237,4.8359,4.77044
10-Nov-21,5.08531,5.03796,5.02033,5.0478,5.06444,5.03605,4.96623,4.90019,4.82314
12-Nov-21,5.39934,5.27773,5.16915,5.17123,5.17354,5.1304,5.02855,4.95054,4.8614
15-Nov-21,5.21874,5.25301,5.24836,5.2314,5.20905,5.17247,5.06245,4.97085,4.87618
16-Nov-21,5.21915,5.17691,5.19684,5.19988,5.17696,5.1399,5.03009,4.9426,4.85206
17-Nov-21,5.01705,5.00722,5.06349,5.07118,5.0669,5.04934,4.93977,4.86414,4.77354
18-Nov-21,4.91218,4.92,5.0316,5.05022,5.05665,5.05019,4.96047,4.88483,4.79413
19-Nov-21,4.95865,4.93899,5.03893,5.06164,5.067,5.05946,4.98599,4.91062,4.82002
22-Nov-21,5.11041,5.0758,5.13288,5.15183,5.14273,5.12005,5.03875,4.95563,4.85733
23-Nov-21,5.19169,5.15027,5.19559,5.21298,5.2006,5.17452,5.08493,4.99781,4.89543
24-Nov-21,5.25586,5.23567,5.23218,5.23842,5.2217,5.19112,5.10192,5.01506,4.91294
26-Nov-21,5.66351,5.54217,5.37328,5.35119,5.31221,5.25952,5.16201,5.07103,4.96471
29-Nov-21,5.4167,5.32706,5.24372,5.22931,5.23454,5.22656,5.13664,5.05324,4.94663
30-Nov-21,5.51277,5.41591,5.30086,5.27842,5.28038,5.26863,5.18685,5.10355,4.99697
01-Dec-21,5.46438,5.43167,5.32633,5.30562,5.29822,5.27712,5.18747,5.10409,4.99732
02-Dec-21,5.63242,5.57705,5.40247,5.36427,5.35521,5.33231,5.21912,5.12417,5.01377
03-Dec-21,5.61753,5.60124,5.4233,5.38489,5.37505,5.35143,5.23826,5.1471,5.04037
06-Dec-21,5.53356,5.58156,5.40616,5.36934,5.3695,5.35597,5.24278,5.15985,5.06147
07-Dec-21,5.56924,5.53494,5.38071,5.34615,5.35313,5.3466,5.23346,5.15449,5.05204
08-Dec-21,5.29764,5.31744,5.21207,5.18335,5.18581,5.1751,5.07035,5.00713,4.91648
09-Dec-21,5.25929,5.27795,5.1882,5.1614,5.15937,5.14411,5.03959,4.9765,4.88594
10-Dec-21,4.9158,5.00071,5.0157,5.02472,5.04665,5.05598,4.96727,4.90402,4.81335
13-Dec-21,4.86571,4.89759,4.97659,4.98951,5.00603,5.00996,4.92949,4.87036,4.78378
14-Dec-21,4.9922,5.00191,5.01725,5.01363,5.02205,5.01765,4.92925,4.86619,4.77564
15-Dec-21,4.8305,4.89858,4.93587,4.94794,4.96113,4.96184,4.89742,4.83434,4.75164
16-Dec-21,4.66207,4.75064,4.82998,4.84791,4.87607,4.89202,4.85103,4.78734,4.70416
17-Dec-21,4.84075,4.88487,4.85982,4.86622,4.89762,4.91665,4.86802,4.80059,4.71354
20-Dec-21,4.86352,4.89741,4.86545,4.87035,4.89923,4.91611,4.8673,4.79972,4.71249
21-Dec-21,5.08228,5.0537,4.95856,4.95649,4.96536,4.96138,4.90439,4.82928,4.73435
22-Dec-21,5.07145,5.00996,4.93026,4.91456,4.92761,4.92223,4.84963,4.78253,4.68779
23-Dec-21,5.15723,5.03201,4.93749,4.91956,4.92641,4.91356,4.84096,4.7736,4.67079
24-Dec-21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
27-Dec-21,4.99435,4.93164,4.89244,4.88784,4.89541,4.89027,4.82576,4.76631,4.67114
28-Dec-21,4.82097,4.85409,4.85421,4.85598,4.88333,4.89839,4.8258,4.76234,4.66312
29-Dec-21,4.97302,4.97355,4.91505,4.90317,4.92553,4.92854,4.85556,4.78803,4.68528
30-Dec-21,4.95587,4.96862,4.91386,4.90909,4.92549,4.92926,4.85646,4.78906,4.68652
31-Dec-21,5.01748,4.98405,4.9209,4.91452,4.92653,4.92585,4.84919,4.78181,4.67527
03-Jan-22,5.27105,5.18136,4.98785,4.96836,4.96759,4.95392,4.86517,4.78994,4.67566
04-Jan-22,5.27417,5.12094,4.94717,4.92999,4.93996,4.93725,4.84825,4.77284,4.65051
05-Jan-22,5.13017,5.05193,4.95141,4.94345,4.93774,4.91849,4.83777,4.7547,4.65638
06-Jan-22,5.08057,5.03499,4.96246,4.96068,4.95766,4.94123,4.8606,4.77764,4.67939
07-Jan-22,4.96548,4.95691,4.9522,4.95306,4.95959,4.95348,4.87925,4.80833,4.71972
10-Jan-22,4.93884,4.87407,4.92094,4.92767,4.95423,4.96883,4.89486,4.82614,4.73967
11-Jan-22,4.91914,4.87026,4.95572,4.96614,4.98931,5.00027,4.92134,4.85239,4.7657
12-Jan-22,4.76643,4.83396,4.93727,4.96066,4.98871,5.00465,4.94001,4.87298,4.79443
13-Jan-22,4.71799,4.78056,4.90385,4.92525,4.95217,4.96695,4.91823,4.85126,4.78073
14-Jan-22,4.88861,4.87601,4.95602,4.97229,4.97123,4.95722,4.92069,4.84783,4.77136
18-Jan-22,5.11421,5.04275,5.03974,5.04682,5.02866,4.99723,4.95109,4.86662,4.77873
19-Jan-22,5.12182,5.07317,5.05454,5.0595,5.05307,5.03352,4.97144,4.88334,4.79116
20-Jan-22,5.21641,5.14871,5.11118,5.10747,5.0991,5.07735,5.00725,4.90316,4.80287
21-Jan-22,5.29688,5.19974,5.1407,5.13233,5.1221,5.09854,5.02838,4.92431,4.82404
24-Jan-22,5.28303,5.20598,5.163,5.15676,5.16401,5.15789,5.06327,4.95502,4.85068
25-Jan-22,5.14426,5.15723,5.18913,5.19258,5.19914,5.19222,5.09753,4.99724,4.893
26-Jan-22,5.029,5.1007,5.16331,5.17399,5.18484,5.18237,5.08793,4.98986,4.89176
27-Jan-22,5.11639,5.16432,5.21353,5.22307,5.2342,5.23178,5.12183,5.01589,4.90983
28-Jan-22,5.19332,5.22712,5.30736,5.31887,5.32655,5.32017,5.19391,5.06783,4.94954
31-Jan-22,5.24591,5.27699,5.33716,5.35195,5.35504,5.34394,5.20949,5.0754,4.95719
01-Feb-22,5.13725,5.22887,5.33595,5.35729,5.36557,5.35981,5.2294,5.09896,4.98065
