"Date","TY: 10 Yr Tsy Note Rolling Front Open","TY: 10 Yr Tsy Note Rolling Front Contract Fair Value","TY: 10 Yr Tsy Note Rolling Front Implied Volatility","TY: 10 Yr Tsy Note Rolling Front Basis of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term Repo Rate","TY: 10 Yr Tsy Note Rolling Front CTD Bond","TY: 10 Yr Tsy Note Rolling Front Clean Price of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Bond Equivalent Yield"
20-May-20,139.04688,139.09438,4.3111,0.2478,0.17023,21402.27,111.59375,N/A
21-May-20,139.01562,139.06756,4.21995,0.23297,0.15441,21402.27,111.56641,N/A
22-May-20,139.0625,139.1652,N/A,0.2126,N/A,21402.27,111.62109,N/A
26-May-20,139.1875,138.94807,N/A,0.19553,N/A,21402.27,111.44141,N/A
27-May-20,138.98438,139.13107,N/A,0.19856,N/A,21402.27,111.58203,N/A
28-May-20,139.0625,138.96762,N/A,0.19944,N/A,21402.27,111.44531,N/A
29-May-20,139.0625,139.38974,N/A,0.182,N/A,21402.27,111.76562,N/A
01-Jun-20,139.45312,139.33851,N/A,0.17265,N/A,21402.27,111.71875,N/A
02-Jun-20,139.32812,139.19458,N/A,0.16414,N/A,21402.27,111.59766,N/A
03-Jun-20,139.17188,138.58709,N/A,0.17233,N/A,21402.27,111.10547,N/A
04-Jun-20,138.67188,138.18455,N/A,0.13192,N/A,21402.27,110.77734,N/A
05-Jun-20,138.17188,137.53319,N/A,0.11825,N/A,21402.27,110.23828,N/A
08-Jun-20,137.48438,137.7357,N/A,0.12439,N/A,21402.27,110.39453,N/A
09-Jun-20,137.90625,138.15779,N/A,0.11867,N/A,21402.27,110.72656,N/A
10-Jun-20,138.15625,138.87264,N/A,0.10964,N/A,21402.27,111.29297,N/A
11-Jun-20,139.09375,139.42647,N/A,0.10932,N/A,21402.27,111.73047,N/A
12-Jun-20,139.26562,139.10202,N/A,0.08216,N/A,21402.27,111.45312,N/A
15-Jun-20,139.21875,139.0996,N/A,0.07435,N/A,21402.27,111.44531,N/A
16-Jun-20,138.8125,138.80929,N/A,0.08625,N/A,21402.27,111.20703,N/A
17-Jun-20,138.79688,138.97276,N/A,0.07365,N/A,21402.27,111.33203,N/A
18-Jun-20,139.04688,139.1899,N/A,0.05398,N/A,21402.27,111.5,N/A
19-Jun-20,138.67188,138.74063,3.71659,0.58124,0.19919,23805.27,112.60547,N/A
22-Jun-20,138.92188,138.67079,3.71355,0.58181,0.1943,23805.27,112.54297,N/A
23-Jun-20,138.64062,138.69776,3.62257,0.55959,0.19332,23805.27,112.55859,N/A
24-Jun-20,138.67188,138.82638,3.81459,0.55635,0.18682,23805.27,112.65625,N/A
25-Jun-20,138.875,138.86304,3.63609,0.55456,0.19499,23805.27,112.67969,N/A
26-Jun-20,138.84375,139.17629,3.64597,0.53669,0.18781,23805.27,112.91406,N/A
29-Jun-20,139.23438,139.27103,3.63729,0.51871,0.17605,23805.27,112.98438,N/A
30-Jun-20,139.375,139.12504,3.68051,0.52374,0.17011,23805.27,112.86328,N/A
01-Jul-20,139.15625,138.89551,3.65763,0.50891,0.17584,23805.27,112.67188,N/A
02-Jul-20,138.96875,139.0471,3.57432,0.49306,0.17635,23805.27,112.76953,N/A
06-Jul-20,139.17188,138.9531,3.53407,0.49931,0.17271,23805.27,112.6875,N/A
07-Jul-20,139.01562,139.17372,3.30351,0.49461,0.18369,23805.27,112.85938,N/A
08-Jul-20,139.25,139.14749,N/A,0.47988,-0.09236,23805.27,112.83203,N/A
09-Jul-20,139.07812,139.46007,3.27353,0.47373,0.18374,23805.27,113.07812,N/A
10-Jul-20,139.375,139.19743,3.2052,0.47028,0.18744,23805.27,112.84766,N/A
13-Jul-20,139.15625,139.18572,3.23902,0.45466,0.1837,23805.27,112.83203,N/A
14-Jul-20,139.34375,139.39181,3.26112,0.45085,0.18275,23805.27,112.99219,N/A
15-Jul-20,139.20312,139.31717,3.15852,0.44751,0.1851,23805.27,112.92578,N/A
16-Jul-20,139.3125,139.44099,3.1753,0.42774,0.18434,23805.27,113.01953,N/A
17-Jul-20,139.4375,139.33808,3.11427,0.42708,0.18469,23805.27,112.91797,N/A
20-Jul-20,139.35938,139.35056,3.16826,0.40576,0.15121,23805.27,112.92188,N/A
21-Jul-20,139.46875,139.48405,3.13215,0.40642,0.18234,23805.27,113.02344,N/A
22-Jul-20,139.54688,139.53042,3.03265,0.39984,0.18985,23805.27,113.05469,N/A
23-Jul-20,139.53125,139.60099,2.97125,0.40017,0.17991,23805.27,113.10547,N/A
24-Jul-20,139.625,139.54648,2.88246,0.37551,0.17826,23805.27,113.04297,N/A
27-Jul-20,139.5625,139.44764,3.0043,0.37786,0.17138,23805.27,112.95703,N/A
28-Jul-20,139.42188,139.66825,2.89518,0.36054,0.17467,23805.27,113.12891,N/A
29-Jul-20,139.70312,139.72429,2.90371,0.36177,0.15934,23805.27,113.16797,N/A
30-Jul-20,139.78125,139.99814,2.90648,0.3622,0.15657,23805.27,113.38281,N/A
31-Jul-20,139.96875,140.07431,2.96544,0.35472,0.15648,23805.27,113.42578,N/A
03-Aug-20,140.15625,139.91739,3.01873,0.33542,0.15787,23805.27,113.29297,N/A
04-Aug-20,140.03125,140.30255,3.16014,0.32479,0.15094,23805.27,113.59766,N/A
05-Aug-20,140.39062,140.07304,2.99496,0.33519,0.15631,23805.27,113.40625,N/A
06-Aug-20,140.03125,140.13876,3.1535,0.319,0.15271,23805.27,113.45312,N/A
07-Aug-20,140.14062,139.94874,3.06817,0.31109,0.15896,23805.27,113.28125,N/A
10-Aug-20,139.9375,139.8741,3.02072,0.30774,0.16141,23805.27,113.21484,N/A
11-Aug-20,139.875,139.24773,3.39929,0.30052,0.15273,23805.27,112.70312,N/A
12-Aug-20,139.35938,139.18277,3.39329,0.29238,0.16353,23805.27,112.64453,N/A
13-Aug-20,139.125,138.95327,3.42416,0.27755,0.14416,23805.27,112.45312,N/A
14-Aug-20,138.90625,139.11656,N/A,0.26471,-0.18628,23805.27,112.56641,N/A
17-Aug-20,139.15625,139.30812,3.58747,0.24918,0.16236,23805.27,112.71484,N/A
18-Aug-20,139.29688,139.37868,3.45628,0.24951,0.15979,23805.27,112.76562,N/A
19-Aug-20,139.42188,139.37665,3.99314,0.25431,0.17409,23805.27,112.75781,N/A
20-Aug-20,139.3125,139.54884,3.65543,0.23578,0,23805.27,112.89062,N/A
21-Aug-20,139.5,139.54274,N/A,0.21234,N/A,23805.27,112.86719,N/A
24-Aug-20,139.60938,139.50198,N/A,0.21111,N/A,23805.27,112.82812,N/A
25-Aug-20,139.46875,139.31604,N/A,0.21882,N/A,23805.27,112.67188,N/A
26-Aug-20,139.26562,139.31885,N/A,0.21492,N/A,23805.27,112.66797,N/A
27-Aug-20,139.32812,138.96352,N/A,0.19942,N/A,23805.27,112.375,N/A
28-Aug-20,138.90625,139.24779,N/A,0.18334,N/A,23805.27,112.58594,N/A
31-Aug-20,139.34375,139.42483,N/A,0.19393,N/A,23805.27,112.72266,N/A
01-Sep-20,139.34375,139.5825,N/A,0.17629,N/A,23805.27,112.84375,N/A
02-Sep-20,139.59375,139.68209,N/A,0.14961,N/A,23805.27,112.91797,N/A
03-Sep-20,139.71875,139.92688,N/A,0.16444,N/A,23805.27,113.10938,N/A
04-Sep-20,139.84375,139.20732,N/A,0.13914,N/A,23805.27,112.50391,N/A
08-Sep-20,139.28125,139.54405,N/A,0.11468,N/A,23805.27,112.76953,N/A
09-Sep-20,139.6875,139.44039,N/A,0.10051,N/A,23805.27,112.67969,N/A
10-Sep-20,139.46875,139.59322,N/A,0.1168,N/A,23805.27,112.79688,N/A
11-Sep-20,139.60938,139.75166,N/A,0.08744,N/A,23805.27,112.90625,N/A
14-Sep-20,139.76562,139.72542,N/A,0.08532,N/A,23805.27,112.87891,N/A
15-Sep-20,139.73438,139.65564,N/A,0.07327,N/A,23805.27,112.81641,N/A
16-Sep-20,139.73438,139.63424,N/A,0.07506,N/A,23805.27,112.79297,N/A
17-Sep-20,139.5625,139.64673,N/A,0.07896,N/A,23805.27,112.79688,N/A
18-Sep-20,139.70312,139.58255,N/A,0.03388,N/A,23805.27,112.72656,N/A
21-Sep-20,139.39062,139.53734,3.39261,0.56314,0.15715,21408.27,112.29688,N/A
22-Sep-20,139.57812,139.58367,3.41498,0.54435,0.15802,21408.27,112.32812,N/A
23-Sep-20,139.54688,139.47383,3.38248,0.55068,0.15177,21408.27,112.23438,N/A
24-Sep-20,139.51562,139.53968,3.37271,0.535,0.14656,21408.27,112.28125,N/A
25-Sep-20,139.54688,139.60058,3.46706,0.51622,0.15139,21408.27,112.3125,N/A
28-Sep-20,139.64062,139.59811,3.52914,0.52091,0.15353,21408.27,112.30469,N/A
29-Sep-20,139.70312,139.75181,3.38885,0.51301,0.14998,21408.27,112.42188,N/A
30-Sep-20,139.73438,139.50044,3.53121,0.50613,0.15083,21408.27,112.21484,N/A
01-Oct-20,139.46875,139.51965,3.5275,0.50316,0.14424,21408.27,112.22439,N/A
02-Oct-20,139.51562,139.39782,3.67893,0.47571,0.14367,21408.27,112.10938,N/A
05-Oct-20,139.375,138.88781,3.92891,0.47446,0.14461,21408.27,111.69531,N/A
06-Oct-20,138.76562,139.02198,3.81191,0.47595,0.14316,21408.27,111.79688,N/A
07-Oct-20,139.125,138.70718,4.04571,0.48083,0.14604,21408.27,111.53906,N/A
08-Oct-20,138.70312,138.89504,3.81693,0.46274,0.15029,21408.27,111.68359,N/A
09-Oct-20,138.79688,138.79243,3.84971,0.43233,0.14633,21408.27,111.57812,N/A
13-Oct-20,138.90625,139.19012,3.85858,0.4446,0.14912,21408.27,111.89062,N/A
14-Oct-20,139.20312,139.19741,3.95028,0.43209,0.11275,21408.27,111.89062,N/A
15-Oct-20,139.20312,139.09246,4.02739,0.41731,0.15446,21408.27,111.80078,N/A
16-Oct-20,139.09375,139.03624,4.09319,0.40484,0.15546,21408.27,111.73828,N/A
19-Oct-20,139.03125,138.88737,4.32883,0.39243,0.09178,21408.27,111.61328,N/A
20-Oct-20,138.82812,138.67506,4.48268,0.39178,0.151,21408.27,111.4375,N/A
21-Oct-20,138.75,138.55218,4.3858,0.38766,0.15033,21408.27,111.33331,N/A
22-Oct-20,138.5,138.30822,4.24568,0.3867,0.15416,21408.27,111.13219,N/A
23-Oct-20,138.26562,138.3455,4.22545,0.37402,0.1583,21408.27,111.14453,N/A
26-Oct-20,138.34375,138.61378,4.25338,0.35776,0.15512,21408.27,111.35344,N/A
27-Oct-20,138.625,138.82635,4.28555,0.35946,0.1492,21408.27,111.51776,N/A
28-Oct-20,138.89062,138.78705,4.66596,0.35969,0.14262,21408.27,111.48047,N/A
29-Oct-20,138.8125,138.3688,4.83366,0.33179,0.144,21408.27,111.13984,N/A
30-Oct-20,138.46875,138.20134,5.08054,0.33035,0.13768,21408.27,110.98828,N/A
02-Nov-20,138.17188,138.28182,5.54862,0.3264,0.13584,21408.27,111.04688,N/A
03-Nov-20,138.3125,138.06758,5.51473,0.31168,0.13454,21408.27,110.86954,N/A
04-Nov-20,137.95312,138.96006,3.5676,0.30723,0.13028,21408.27,111.57812,N/A
05-Nov-20,138.96875,138.85023,3.16853,0.30105,0.11338,21408.27,111.48438,N/A
06-Nov-20,138.96875,138.53006,2.95561,0.28994,0.11066,21408.27,111.21057,N/A
09-Nov-20,138.5,137.56673,3.34797,0.28855,0.10366,21408.27,110.43359,N/A
10-Nov-20,137.8125,137.42533,3.43291,0.27627,0.13853,21408.27,110.30873,N/A
12-Nov-20,137.625,138.15953,3.22303,0.28273,0.32049,21408.27,110.89062,N/A
13-Nov-20,138.20312,138.08868,3.12422,0.24604,0.14921,21408.27,110.81641,N/A
16-Nov-20,138.07812,138.02766,3.24691,0.2539,0.13411,21408.27,110.76172,N/A
17-Nov-20,138.03125,138.27893,3.5747,0.23655,0.14624,21408.27,110.95703,N/A
18-Nov-20,138.35938,138.15935,3.39154,0.22256,0.13529,21408.27,110.85547,N/A
19-Nov-20,138.21875,138.34231,3.75931,0.22558,0,21408.27,110.99609,N/A
20-Nov-20,138.51562,138.48617,N/A,0.21065,N/A,21408.27,111.09375,N/A
23-Nov-20,138.53125,138.28363,N/A,0.19279,N/A,21408.27,110.92578,N/A
24-Nov-20,138.32812,138.20218,N/A,0.1718,N/A,21408.27,110.85474,N/A
25-Nov-20,138.25,138.26158,N/A,0.19517,N/A,21408.27,110.89062,N/A
27-Nov-20,138.25,138.52255,N/A,0.1614,N/A,21408.27,111.08203,N/A
30-Nov-20,138.53125,138.53472,N/A,0.17782,N/A,21408.27,111.08594,N/A
01-Dec-20,138.53125,137.84417,N/A,0.16959,N/A,21408.27,110.52729,N/A
02-Dec-20,137.98438,137.85115,N/A,0.16934,N/A,21408.27,110.52704,N/A
03-Dec-20,137.95312,138.06863,N/A,0.14997,N/A,21408.27,110.69531,N/A
04-Dec-20,138.14062,137.80561,N/A,0.13455,N/A,21408.27,110.46724,N/A
07-Dec-20,137.8125,138.15128,N/A,0.14275,N/A,21408.27,110.73813,N/A
08-Dec-20,138.1875,138.24335,N/A,0.14807,N/A,21408.27,110.806,N/A
09-Dec-20,138.125,138.0343,N/A,0.11248,N/A,21408.27,110.63281,N/A
10-Dec-20,138.125,138.30291,N/A,0.10903,N/A,21408.27,110.84202,N/A
11-Dec-20,138.29688,138.49284,N/A,0.09346,N/A,21408.27,110.97656,N/A
14-Dec-20,138.35938,138.50989,N/A,0.10128,N/A,21408.27,110.98438,N/A
15-Dec-20,138.48438,138.29995,N/A,0.08999,N/A,21408.27,110.81047,N/A
16-Dec-20,138.42188,138.32441,N/A,0.07872,N/A,21408.27,110.82422,N/A
17-Dec-20,138.29688,138.29267,N/A,0.07249,N/A,21408.27,110.79297,N/A
18-Dec-20,138.35938,138.20719,N/A,0.06161,N/A,21408.27,110.70703,N/A
21-Dec-20,137.75,137.73612,3.37404,0.56422,0.14942,21411.27,110.85938,N/A
22-Dec-20,137.79688,137.94851,3.21384,0.55315,0.14728,21411.27,111.02344,N/A
23-Dec-20,137.79688,137.73144,3.41353,0.54859,0.15093,21411.27,110.84375,N/A
24-Dec-20,137.79688,137.87336,3.22711,0.55087,0.14703,21411.27,110.93359,N/A
28-Dec-20,137.92188,137.89542,3.23925,0.52506,0.14781,21411.27,110.94531,N/A
29-Dec-20,137.96875,137.90283,3.34554,0.52506,0.1439,21411.27,110.94531,N/A
30-Dec-20,137.89062,137.93953,3.41842,0.51097,0.14435,21411.27,110.96875,N/A
31-Dec-20,137.96875,138.06193,3.48653,0.49762,0.14215,21411.27,111.04297,N/A
04-Jan-21,137.96875,138.10351,3.58873,0.48744,0.14093,21411.27,111.07031,N/A
05-Jan-21,138.15625,137.81811,3.3832,0.47823,0.1342,21411.27,110.83594,N/A
06-Jan-21,137.82812,137.19599,3.47235,0.48721,0.13473,21411.27,110.33203,N/A
07-Jan-21,137.23438,136.93012,3.37414,0.46861,0.13453,21411.27,110.11328,N/A
08-Jan-21,136.875,136.65501,3.45124,0.46826,0.13068,21411.27,109.87525,N/A
11-Jan-21,136.5625,136.41315,3.64146,0.45637,0.12905,21411.27,109.67572,N/A
12-Jan-21,136.3125,136.3814,3.50696,0.45003,0.13309,21411.27,109.64436,N/A
13-Jan-21,136.42188,136.76601,3.23726,0.45173,0.12837,21411.27,109.94629,N/A
14-Jan-21,136.79688,136.57214,3.46958,0.45322,0.13196,21411.27,109.78516,N/A
15-Jan-21,136.53125,136.87066,3.17097,0.43073,0.13764,21411.27,110.00035,N/A
19-Jan-21,136.92188,136.93132,3.13738,0.41081,0.13707,21411.27,110.04297,N/A
20-Jan-21,136.95312,136.94188,2.89239,0.3883,0.13336,21411.27,110.04548,N/A
21-Jan-21,137,136.89248,2.9811,0.40537,0.1326,21411.27,110,N/A
22-Jan-21,136.875,137.0221,2.99317,0.37872,0.12938,21411.27,110.08594,N/A
25-Jan-21,137.03125,137.37111,2.92064,0.37695,0.1325,21411.27,110.35938,N/A
26-Jan-21,137.42188,137.36389,2.98085,0.36523,0.12739,21411.27,110.34766,N/A
27-Jan-21,137.375,137.535,3.29046,0.37498,0.12726,21411.27,110.4825,N/A
28-Jan-21,137.5,137.23724,3.25554,0.3558,0.12204,21411.27,110.23815,N/A
29-Jan-21,137.26562,136.99639,3.33684,0.32012,0.11791,21411.27,110.02734,N/A
01-Feb-21,137.17188,137.1698,3.33684,0.32784,0.1089,21411.27,110.16016,N/A
02-Feb-21,137.15625,136.93331,3.30704,0.33268,0.11797,21411.27,109.96484,N/A
03-Feb-21,137.01562,136.77001,3.34821,0.30855,0.11815,21411.27,109.82812,N/A
04-Feb-21,136.73438,136.77751,3.31651,0.30855,0.11491,21411.27,109.82812,N/A
05-Feb-21,136.76562,136.65632,3.06405,0.28109,0.11768,21411.27,109.71311,N/A
08-Feb-21,136.67188,136.67414,3.12547,0.28936,0.13467,21411.27,109.72137,N/A
09-Feb-21,136.625,136.70276,3.11307,0.28125,0.1273,21411.27,109.73828,N/A
10-Feb-21,136.70312,136.90544,2.80027,0.27488,0.12945,21411.27,109.89453,N/A
11-Feb-21,136.98438,136.86902,N/A,0.28976,-0.24562,21411.27,109.85938,N/A
12-Feb-21,136.8125,136.56207,2.78661,0.27022,0.11133,21411.27,109.58965,N/A
16-Feb-21,136.45312,135.7842,4.44917,0.25447,0.10937,21411.27,108.96094,N/A
17-Feb-21,135.65625,135.72221,4.67759,0.22385,0.11715,21411.27,108.9053,N/A
18-Feb-21,135.95312,135.848,4.41969,0.23098,0,21411.27,109,N/A
19-Feb-21,135.82812,135.45085,N/A,0.22029,N/A,21411.27,108.66406,N/A
22-Feb-21,135.42188,135.3088,N/A,0.20064,N/A,21411.27,108.54434,N/A
23-Feb-21,135.34375,135.39754,N/A,0.19062,N/A,21411.27,108.60938,N/A
24-Feb-21,135.54688,135.14642,N/A,0.19625,N/A,21411.27,108.40234,N/A
25-Feb-21,135.23438,133.64617,N/A,0.17761,N/A,21411.27,107.19531,N/A
26-Feb-21,133.70312,133.81994,N/A,0.19863,N/A,21411.27,107.31641,N/A
01-Mar-21,134.42188,134.26171,N/A,0.15849,N/A,21411.27,107.66406,N/A
02-Mar-21,134.73438,134.60589,N/A,0.14031,N/A,21411.27,107.93359,N/A
03-Mar-21,134.73438,134.13661,N/A,0.15892,N/A,21411.27,107.5519,N/A
04-Mar-21,134.0625,133.49375,N/A,0.15115,N/A,21411.27,107.03125,N/A
05-Mar-21,133.4375,133.45282,N/A,0.1379,N/A,21411.27,106.98047,N/A
08-Mar-21,133.14062,133.00166,N/A,0.14599,N/A,21411.27,106.61328,N/A
09-Mar-21,132.96875,133.38908,N/A,0.11238,N/A,21411.27,106.91742,N/A
10-Mar-21,133.48438,133.64123,N/A,0.13311,N/A,21411.27,107.11328,N/A
11-Mar-21,133.57812,133.70728,N/A,0.10493,N/A,21411.27,107.16016,N/A
12-Mar-21,133.60938,132.94422,N/A,0.12651,N/A,21411.27,106.53125,N/A
15-Mar-21,133.10938,133.09322,N/A,0.10218,N/A,21411.27,106.64453,N/A
16-Mar-21,133.1875,133.08608,N/A,0.09047,N/A,21411.27,106.63281,N/A
17-Mar-21,133.01562,133.23997,N/A,0.08256,N/A,21411.27,106.75,N/A
18-Mar-21,133.14062,132.44727,N/A,0.07991,N/A,21411.27,106.10938,N/A
19-Mar-21,132.53125,132.3722,N/A,0.06433,N/A,21411.27,106.03125,N/A
22-Mar-21,131.29688,131.55272,5.18005,0.73577,0.10697,23402.28,109.55134,N/A
23-Mar-21,131.48438,131.91521,4.68793,0.71798,0.11352,23402.28,109.84375,N/A
24-Mar-21,132.01562,132.09417,4.83572,0.71642,0.11141,23402.28,109.98438,N/A
25-Mar-21,132.125,132.15977,4.91053,0.72452,0.11371,23402.28,110.03125,N/A
26-Mar-21,131.95312,131.77296,4.94804,0.69267,0.11191,23402.28,109.68919,N/A
29-Mar-21,131.64062,131.39255,5.19568,0.70671,0.10987,23402.28,109.36719,N/A
30-Mar-21,131.39062,131.2031,5.2924,0.68483,0.10844,23402.28,109.20312,N/A
31-Mar-21,131.29688,130.99005,5.3614,0.70803,0.10908,23402.28,109.01953,N/A
01-Apr-21,130.98438,131.40988,4.86993,0.6472,0.12126,23402.28,109.35938,N/A
02-Apr-21,131.46875,130.96006,4.8575,0.64077,0.11123,23402.28,108.96519,N/A
05-Apr-21,130.95312,131.12915,4.66849,0.64398,0.10772,23402.28,109.09766,N/A
06-Apr-21,131.28125,131.71901,4.64657,0.64623,0.11343,23402.28,109.57812,N/A
07-Apr-21,131.67188,131.85073,4.64772,0.63146,0.11173,23402.28,109.67969,N/A
08-Apr-21,131.65625,132.03913,4.67011,0.63772,0.11292,23402.28,109.82812,N/A
09-Apr-21,132.04688,131.76364,4.84252,0.60745,0.11226,23402.28,109.57812,N/A
12-Apr-21,131.73438,131.65922,4.82038,0.60418,0.11419,23402.28,109.48438,N/A
13-Apr-21,131.70312,132.12155,4.45695,0.60435,0.11463,23402.28,109.85938,N/A
14-Apr-21,132.10938,131.951,4.51949,0.58516,0.11594,23402.28,109.71094,N/A
15-Apr-21,131.90625,132.70615,4.69045,0.59488,0.11944,23402.28,110.32812,N/A
16-Apr-21,132.39062,132.40232,4.57611,0.55409,0.11893,23402.28,110.05469,N/A
19-Apr-21,132.34375,132.25588,4.92168,0.54191,0.11359,23402.28,109.92618,N/A
20-Apr-21,132.20312,132.58547,4.86684,0.53571,0.10552,23402.28,110.19141,N/A
21-Apr-21,132.57812,132.56134,4.64046,0.53421,0.10741,23402.28,110.16406,N/A
22-Apr-21,132.53125,132.57971,4.56116,0.5291,0.10623,23402.28,110.17188,N/A
23-Apr-21,132.64062,132.45535,4.48217,0.49457,0.10942,23402.28,110.04688,N/A
26-Apr-21,132.39062,132.38871,4.50749,0.48378,0.10825,23402.28,109.98438,N/A
27-Apr-21,132.35938,132.05287,4.74469,0.48297,0.11039,23402.28,109.69922,N/A
28-Apr-21,132.01562,132.11374,4.48294,0.47424,0.10986,23402.28,109.74219,N/A
29-Apr-21,132.17188,132.00932,4.29215,0.47096,0.10734,23402.28,109.64844,N/A
30-Apr-21,131.96875,132.06444,4.20587,0.45563,0.10621,23402.28,109.67188,N/A
03-May-21,132.04688,132.34219,4.32645,0.4324,0.10933,23402.28,109.89422,N/A
04-May-21,132.32812,132.45066,4.44611,0.43719,0.10303,23402.28,109.97656,N/A
05-May-21,132.42188,132.58238,4.44497,0.43535,0.10527,23402.28,110.07812,N/A
06-May-21,132.625,132.70003,4.43242,0.42188,0.09227,23402.28,110.16805,N/A
07-May-21,132.57812,132.77393,3.91783,0.39623,0.09775,23402.28,110.20703,N/A
10-May-21,132.70312,132.64117,4.3156,0.39537,0.09824,23402.28,110.08984,N/A
11-May-21,132.60938,132.4848,4.37246,0.3879,0.09585,23402.28,109.95312,N/A
12-May-21,132.45312,131.92338,4.42738,0.35561,0.09574,23402.28,109.48138,N/A
13-May-21,131.92188,132.2004,4.19122,0.35763,0.11427,23402.28,109.70312,N/A
14-May-21,132.21875,132.43063,3.81058,0.34497,0.09263,23402.28,109.87141,N/A
17-May-21,132.42188,132.37778,4.18886,0.34556,0.09351,23402.28,109.82031,N/A
18-May-21,132.25,132.3994,3.97472,0.32632,0.09262,23402.28,109.83984,N/A
19-May-21,132.39062,132.0308,4.80049,0.31109,0.08828,23402.28,109.52734,N/A
20-May-21,132.09375,132.47916,4.23118,0.29955,0,23402.28,109.89062,N/A
21-May-21,132.5,132.43587,N/A,0.27973,N/A,23402.28,109.83203,N/A
24-May-21,132.53125,132.62922,N/A,0.27698,N/A,23402.28,109.98438,N/A
25-May-21,132.625,132.97841,N/A,0.27387,N/A,23402.28,110.26562,N/A
26-May-21,132.98438,132.93093,N/A,0.2787,N/A,23402.28,110.21875,N/A
27-May-21,132.84375,132.69455,N/A,0.25653,N/A,23402.28,110.01562,N/A
28-May-21,132.6875,132.84934,N/A,0.21201,N/A,23402.28,110.11328,N/A
01-Jun-21,132.73438,132.74047,N/A,0.21775,N/A,23402.28,110.01562,N/A
02-Jun-21,132.71875,132.87716,N/A,0.21982,N/A,23402.28,110.12109,N/A
03-Jun-21,132.85938,132.53689,N/A,0.20218,N/A,23402.28,109.83203,N/A
04-Jun-21,132.54688,133.12167,N/A,0.17197,N/A,23402.28,110.29297,N/A
07-Jun-21,133.09375,133.02696,N/A,0.16358,N/A,23402.28,110.20703,N/A
08-Jun-21,133.0625,133.33365,N/A,0.13825,N/A,23402.28,110.45312,N/A
09-Jun-21,133.29688,133.61672,N/A,0.13216,N/A,23402.28,110.67969,N/A
10-Jun-21,133.67188,133.79584,N/A,0.14348,N/A,23402.28,110.82025,N/A
11-Jun-21,133.9375,133.71485,N/A,0.13124,N/A,23402.28,110.73047,N/A
14-Jun-21,133.76562,133.38875,N/A,0.08655,N/A,23402.28,110.45312,N/A
15-Jun-21,133.46875,133.39793,N/A,0.07362,N/A,23402.28,110.45312,N/A
16-Jun-21,133.46875,132.64714,N/A,0.05244,N/A,23402.28,109.82447,N/A
17-Jun-21,132.5625,132.88269,N/A,0.07167,N/A,23402.28,110.01172,N/A
18-Jun-21,132.84375,133.15107,N/A,0.06409,N/A,23402.28,110.21094,N/A
21-Jun-21,132.40625,132.17344,4.59028,0.75341,0.10614,27805.28,110.98438,N/A
22-Jun-21,132.17188,132.32801,4.20263,0.74422,0.09347,27805.28,111.10547,N/A
23-Jun-21,132.39062,132.15224,4.13386,0.7332,0.09652,27805.28,110.95114,N/A
24-Jun-21,132.15625,132.16396,4.20403,0.74822,0.10031,27805.28,110.95312,N/A
25-Jun-21,132.10938,131.85464,3.5297,0.72753,0.10094,27805.28,110.67188,N/A
28-Jun-21,131.92188,132.2622,4.10189,0.72083,0.10414,27805.28,111.00391,N/A
29-Jun-21,132.25,132.24811,4.13647,0.7013,0.10227,27805.28,110.98438,N/A
30-Jun-21,132.28125,132.50106,4.22863,0.709,0.1,27805.28,111.1875,N/A
01-Jul-21,132.3125,132.24803,4.28374,0.68567,0.10566,27805.28,110.96875,N/A
02-Jul-21,132.375,132.6789,4.02317,0.67507,0.10597,27805.28,111.29688,N/A
06-Jul-21,132.75,133.21764,4.11057,0.66049,0.10226,27805.28,111.73828,N/A
07-Jul-21,133.34375,133.54086,4.43484,0.64862,0.10275,27805.28,112,N/A
08-Jul-21,133.57812,133.863,4.46047,0.62281,0.10402,27805.28,112.26081,N/A
09-Jul-21,133.79688,133.40017,4.36443,0.6044,0.10685,27805.28,111.85156,N/A
12-Jul-21,133.39062,133.38139,4.29639,0.59399,0.10318,27805.28,111.82812,N/A
13-Jul-21,133.40625,132.97844,4.32136,0.602,0.09531,27805.28,111.48438,N/A
14-Jul-21,132.96875,133.4469,4.01499,0.59397,0.09731,27805.28,111.86719,N/A
15-Jul-21,133.5,133.78887,4.19719,0.5847,0.09396,27805.28,112.14453,N/A
16-Jul-21,133.78125,133.7747,4.11302,0.56257,0.089,27805.28,112.10938,N/A
19-Jul-21,133.84375,134.68355,4.79036,0.55694,0.08888,27805.28,112.85938,N/A
20-Jul-21,134.59375,134.6554,4.72056,0.53872,0.09823,27805.28,112.82812,N/A
21-Jul-21,134.53125,134.08904,4.44513,0.52773,0.09462,27805.28,112.34812,N/A
22-Jul-21,134.04688,134.22431,4.41717,0.51548,0.09581,27805.28,112.45312,N/A
23-Jul-21,134.125,134.12113,4.47018,0.4973,0.09201,27805.28,112.34375,N/A
26-Jul-21,134.1875,134.18668,4.6815,0.49206,0.09042,27805.28,112.39062,N/A
27-Jul-21,134.10938,134.46305,4.79812,0.49324,0.09561,27805.28,112.61328,N/A
28-Jul-21,134.39062,134.24282,4.42805,0.4712,0.09719,27805.28,112.42188,N/A
