"Date","TY: 10 Yr Tsy Note Rolling Front Yield of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Clean Price of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term Repo Rate","TY: 10 Yr Tsy Note Rolling Front Basis of CTD Bond","TY: 10 Yr Tsy Note Rolling Front BNOC of CTD Bond","TY: 10 Yr Tsy Note Rolling Front CTD Bond","TY: 10 Yr Tsy Note Rolling Front Factor of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Fwd Yld on CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term RP to Delivery","TY: 10 Yr Tsy Note Rolling Front Term RP to Opt Expn","TY: 10 Yr Tsy Note Rolling Front CTD Bond if Ylds Fall","TY: 10 Yr Tsy Note Rolling Front CTD Bond if Yields Rise"
08-Dec-20,0.59847,110.806,N/A,0.14807,0.01969,21408.27,0.8006,0.60625,N/A,N/A,N/A,N/A
09-Dec-20,0.62287,110.63281,N/A,0.11248,-0.01007,21408.27,0.8006,0.62632,N/A,N/A,N/A,N/A
10-Dec-20,0.59202,110.84202,N/A,0.10903,-0.00768,21408.27,0.8006,0.59531,N/A,N/A,N/A,N/A
11-Dec-20,0.57071,110.97656,N/A,0.09346,-0.00573,21408.27,0.8006,0.57347,N/A,N/A,N/A,N/A
14-Dec-20,0.56895,110.98438,N/A,0.10128,0.00792,21408.27,0.8006,0.57347,N/A,N/A,N/A,N/A
15-Dec-20,0.59346,110.81047,N/A,0.08999,0.00246,21408.27,0.8006,0.59713,N/A,N/A,N/A,N/A
16-Dec-20,0.59084,110.82422,N/A,0.07872,-0.00297,21408.27,0.8006,0.59349,N/A,N/A,N/A,N/A
17-Dec-20,0.59474,110.79297,N/A,0.07249,-0.00337,21408.27,0.8006,0.59713,N/A,N/A,N/A,N/A
18-Dec-20,0.60533,110.70703,N/A,0.06161,0.00326,21408.27,0.8006,0.60807,N/A,N/A,N/A,N/A
21-Dec-20,0.63821,110.85938,0.14942,0.56422,-0.02362,21411.27,0.8006,0.65907,N/A,0.14942,N/A,N/A
22-Dec-20,0.61464,111.02344,0.14728,0.55315,-0.02871,21411.27,0.8006,0.63347,N/A,0.14728,N/A,N/A
23-Dec-20,0.63921,110.84375,0.15093,0.54859,-0.02737,21411.27,0.8006,0.65907,N/A,0.15093,N/A,N/A
24-Dec-20,0.6242,110.93359,0.14703,0.55087,-0.00132,21411.27,0.8006,0.64626,N/A,0.14703,N/A,N/A
28-Dec-20,0.62195,110.94531,0.14781,0.52506,-0.02118,21411.27,0.8006,0.64078,N/A,0.14781,N/A,N/A
29-Dec-20,0.62135,110.94531,0.1439,0.52506,-0.01524,21411.27,0.8006,0.64078,N/A,0.1439,N/A,N/A
30-Dec-20,0.61745,110.96875,0.14435,0.51097,-0.02339,21411.27,0.8006,0.63529,N/A,0.14435,N/A,N/A
31-Dec-20,0.60458,111.04297,0.14215,0.49762,-0.01297,21411.27,0.8006,0.62251,N/A,0.14215,N/A,N/A
04-Jan-21,0.60013,111.07031,0.14093,0.48744,-0.01721,21411.27,0.8006,0.61703,N/A,0.14093,N/A,N/A
05-Jan-21,0.63251,110.83594,0.1342,0.47823,-0.02053,21411.27,0.8006,0.64992,N/A,0.1342,N/A,N/A
06-Jan-21,0.70314,110.33203,0.13473,0.48721,-0.00571,21411.27,0.8006,0.7251,N/A,0.13473,N/A,N/A
07-Jan-21,0.73361,110.11328,0.13453,0.46861,-0.01842,21411.27,0.8006,0.75455,N/A,0.13453,N/A,N/A
08-Jan-21,0.76581,109.87525,0.13068,0.46826,-0.00099,21411.27,0.8006,0.7896,N/A,0.13068,N/A,N/A
11-Jan-21,0.79375,109.67572,0.12905,0.45637,-0.00698,21411.27,0.8006,0.81733,N/A,0.12905,N/A,N/A
12-Jan-21,0.79769,109.64436,0.13309,0.45003,-0.00739,21411.27,0.8006,0.82103,N/A,0.13309,N/A,N/A
13-Jan-21,0.75401,109.94629,0.12837,0.45173,0.00031,21411.27,0.8006,0.77668,N/A,0.12837,N/A,N/A
14-Jan-21,0.77646,109.78516,0.13196,0.45322,0.00771,21411.27,0.8006,0.80069,N/A,0.13196,N/A,N/A
15-Jan-21,0.74348,110.00035,0.13764,0.43073,0.00903,21411.27,0.8006,0.76561,N/A,0.13764,N/A,N/A
19-Jan-21,0.73683,110.04297,0.13707,0.41081,-0.00495,21411.27,0.8006,0.7564,N/A,0.13707,N/A,N/A
20-Jan-21,0.7359,110.04548,0.13336,0.3883,-0.02152,21411.27,0.8006,0.75271,N/A,0.13336,N/A,N/A
21-Jan-21,0.74184,110,0.1326,0.40537,0.00149,21411.27,0.8006,0.76192,N/A,0.1326,N/A,N/A
22-Jan-21,0.72784,110.08594,0.12938,0.37872,-0.00733,21411.27,0.8006,0.74534,N/A,0.12938,N/A,N/A
25-Jan-21,0.6882,110.35938,0.1325,0.37695,-0.00311,21411.27,0.8006,0.70489,N/A,0.1325,N/A,N/A
26-Jan-21,0.68928,110.34766,0.12739,0.36523,-0.00889,21411.27,0.8006,0.70489,N/A,0.12739,N/A,N/A
27-Jan-21,0.66945,110.4825,0.12726,0.37498,0.003,21411.27,0.8006,0.68655,N/A,0.12726,N/A,N/A
28-Jan-21,0.70376,110.23815,0.12204,0.3558,-0.01022,21411.27,0.8006,0.71959,N/A,0.12204,N/A,N/A
29-Jan-21,0.73223,110.02734,0.11791,0.32012,-0.02791,21411.27,0.8006,0.74534,N/A,0.11791,N/A,N/A
01-Feb-21,0.71261,110.16016,0.1089,0.32784,-0.01417,21411.27,0.8006,0.72694,N/A,0.1089,N/A,N/A
02-Feb-21,0.74007,109.96484,0.11797,0.33268,-0.00336,21411.27,0.8006,0.7564,N/A,0.11797,N/A,N/A
03-Feb-21,0.75916,109.82812,0.11815,0.30855,-0.0215,21411.27,0.8006,0.77299,N/A,0.11815,N/A,N/A
04-Feb-21,0.7586,109.82812,0.11491,0.30855,-0.0155,21411.27,0.8006,0.77299,N/A,0.11491,N/A,N/A
05-Feb-21,0.7735,109.71311,0.11768,0.28109,-0.02496,21411.27,0.8006,0.78591,N/A,0.11768,N/A,N/A
08-Feb-21,0.77175,109.72137,0.13467,0.28936,-0.01069,21411.27,0.8006,0.78591,N/A,0.13467,N/A,N/A
09-Feb-21,0.76875,109.73828,0.1273,0.28125,-0.0128,21411.27,0.8006,0.78221,N/A,0.1273,N/A,N/A
10-Feb-21,0.74564,109.89453,0.12945,0.27488,-0.01316,21411.27,0.8006,0.75824,N/A,0.12945,N/A,N/A
11-Feb-21,0.75014,109.85938,-0.24562,0.28976,0.00772,21411.27,0.8006,0.76561,N/A,-0.24562,N/A,N/A
12-Feb-21,0.78691,109.58965,0.11133,0.27022,0.01217,21411.27,0.8006,0.80253,N/A,0.11133,N/A,N/A
16-Feb-21,0.87782,108.96094,0.10937,0.25447,0.00236,21411.27,0.8006,0.8934,N/A,0.10937,N/A,N/A
17-Feb-21,0.88543,108.9053,0.11715,0.22385,-0.02225,21411.27,0.8006,0.89712,N/A,0.11715,N/A,N/A
18-Feb-21,0.87108,109,0,0.23098,-0.00911,21411.27,0.8006,0.8841,N/A,0,N/A,N/A
19-Feb-21,0.91869,108.66406,N/A,0.22029,-0.00182,21411.27,0.8006,0.93252,N/A,N/A,N/A,N/A
22-Feb-21,0.93577,108.54434,N/A,0.20064,-0.01547,21411.27,0.8006,0.94745,N/A,N/A,N/A,N/A
23-Feb-21,0.92571,108.60938,N/A,0.19062,-0.01948,21411.27,0.8006,0.93625,N/A,N/A,N/A,N/A
24-Feb-21,0.95566,108.40234,N/A,0.19625,-0.00787,21411.27,0.8006,0.968,N/A,N/A,N/A,N/A
25-Feb-21,1.13407,107.19531,N/A,0.17761,-0.02058,21411.27,0.8006,1.14674,N/A,N/A,N/A,N/A
26-Feb-21,1.11473,107.31641,N/A,0.19863,0.01846,21411.27,0.8006,1.1316,N/A,N/A,N/A,N/A
01-Mar-21,1.06252,107.66406,N/A,0.15849,-0.01565,21411.27,0.8006,1.07309,N/A,N/A,N/A,N/A
02-Mar-21,1.02204,107.93359,N/A,0.14031,-0.02781,21411.27,0.8006,1.02984,N/A,N/A,N/A,N/A
03-Mar-21,1.07831,107.5519,N/A,0.15892,-0.00322,21411.27,0.8006,1.09006,N/A,N/A,N/A,N/A
04-Mar-21,1.15565,107.03125,N/A,0.15115,-0.00501,21411.27,0.8006,1.16758,N/A,N/A,N/A,N/A
05-Mar-21,1.16202,106.98047,N/A,0.1379,-0.00024,21411.27,0.8006,1.17327,N/A,N/A,N/A,N/A
08-Mar-21,1.21683,106.61328,N/A,0.14599,0.01384,21411.27,0.8006,1.23028,N/A,N/A,N/A,N/A
09-Mar-21,1.17066,106.91742,N/A,0.11238,-0.01375,21411.27,0.8006,1.17896,N/A,N/A,N/A,N/A
10-Mar-21,1.14083,107.11328,N/A,0.13311,0.01299,21411.27,0.8006,1.15242,N/A,N/A,N/A,N/A
11-Mar-21,1.13337,107.16016,N/A,0.10493,-0.00918,21411.27,0.8006,1.14106,N/A,N/A,N/A,N/A
12-Mar-21,1.22685,106.53125,N/A,0.12651,0.0304,21411.27,0.8006,1.2398,N/A,N/A,N/A,N/A
15-Mar-21,1.20934,106.64453,N/A,0.10218,0.01209,21411.27,0.8006,1.21886,N/A,N/A,N/A,N/A
16-Mar-21,1.21071,106.63281,N/A,0.09047,0.00637,21411.27,0.8006,1.21886,N/A,N/A,N/A,N/A
17-Mar-21,1.19261,106.75,N/A,0.08256,0.00448,21411.27,0.8006,1.19985,N/A,N/A,N/A,N/A
18-Mar-21,1.2893,106.10938,N/A,0.07991,0.00782,21411.27,0.8006,1.29708,N/A,N/A,N/A,N/A
19-Mar-21,1.3001,106.03125,N/A,0.06433,0.01026,21411.27,0.8006,1.30665,N/A,N/A,N/A,N/A
22-Mar-21,1.29834,109.55134,0.10697,0.73577,0.00484,23402.28,0.8272,1.35453,N/A,0.10697,N/A,N/A
23-Mar-21,1.25564,109.84375,0.11352,0.71798,-0.00551,23402.28,0.8272,1.30779,N/A,0.11352,N/A,N/A
24-Mar-21,1.23486,109.98438,0.11141,0.71642,0.00034,23402.28,0.8272,1.28642,N/A,0.11141,N/A,N/A
25-Mar-21,1.22756,110.03125,0.11371,0.72452,0.01584,23402.28,0.8272,1.2806,N/A,0.11371,N/A,N/A
26-Mar-21,1.27522,109.68919,0.11191,0.69267,0.00607,23402.28,0.8272,1.32725,N/A,0.11191,N/A,N/A
29-Mar-21,1.3213,109.36719,0.10987,0.70671,0.02744,23402.28,0.8272,1.37796,N/A,0.10987,N/A,N/A
30-Mar-21,1.34459,109.20312,0.10844,0.68483,0.01291,23402.28,0.8272,1.39946,N/A,0.10844,N/A,N/A
31-Mar-21,1.37079,109.01953,0.10908,0.70803,0.04347,23402.28,0.8272,1.4308,N/A,0.10908,N/A,N/A
01-Apr-21,1.32086,109.35938,0.12126,0.6472,-0.00992,23402.28,0.8272,1.37014,N/A,0.12126,N/A,N/A
02-Apr-21,1.37669,108.96519,0.11123,0.64077,0.00573,23402.28,0.8272,1.42884,N/A,0.11123,N/A,N/A
05-Apr-21,1.35686,109.09766,0.10772,0.64398,0.01636,23402.28,0.8272,1.40925,N/A,0.10772,N/A,N/A
06-Apr-21,1.28646,109.57812,0.11343,0.64623,0.02606,23402.28,0.8272,1.33699,N/A,0.11343,N/A,N/A
07-Apr-21,1.27118,109.67969,0.11173,0.63146,0.0187,23402.28,0.8272,1.31946,N/A,0.11173,N/A,N/A
08-Apr-21,1.24912,109.82812,0.11292,0.63772,0.03237,23402.28,0.8272,1.29807,N/A,0.11292,N/A,N/A
09-Apr-21,1.28377,109.57812,0.11226,0.60745,0.02421,23402.28,0.8272,1.33114,N/A,0.11226,N/A,N/A
12-Apr-21,1.29687,109.48438,0.11419,0.60418,0.0283,23402.28,0.8272,1.34478,N/A,0.11419,N/A,N/A
13-Apr-21,1.24183,109.85938,0.11463,0.60435,0.03592,23402.28,0.8272,1.28836,N/A,0.11463,N/A,N/A
14-Apr-21,1.26283,109.71094,0.11594,0.58516,0.02409,23402.28,0.8272,1.30779,N/A,0.11594,N/A,N/A
15-Apr-21,1.17284,110.32812,0.11944,0.59488,0.04128,23402.28,0.8272,1.2167,N/A,0.11944,N/A,N/A
16-Apr-21,1.2107,110.05469,0.11893,0.55409,0.0226,23402.28,0.8272,1.25152,N/A,0.11893,N/A,N/A
19-Apr-21,1.22878,109.92618,0.11359,0.54191,0.01779,23402.28,0.8272,1.26896,N/A,0.11359,N/A,N/A
20-Apr-21,1.18973,110.19141,0.10552,0.53571,0.019,23402.28,0.8272,1.22829,N/A,0.10552,N/A,N/A
21-Apr-21,1.19312,110.16406,0.10741,0.53421,0.02489,23402.28,0.8272,1.23216,N/A,0.10741,N/A,N/A
22-Apr-21,1.19141,110.17188,0.10623,0.5291,0.02716,23402.28,0.8272,1.23023,N/A,0.10623,N/A,N/A
23-Apr-21,1.20785,110.04688,0.10942,0.49457,0.01477,23402.28,0.8272,1.24377,N/A,0.10942,N/A,N/A
26-Apr-21,1.21637,109.98438,0.10825,0.48378,0.01134,23402.28,0.8272,1.25152,N/A,0.10825,N/A,N/A
27-Apr-21,1.25739,109.69922,0.11039,0.48297,0.01788,23402.28,0.8272,1.29419,N/A,0.11039,N/A,N/A
28-Apr-21,1.25056,109.74219,0.10986,0.47424,0.01654,23402.28,0.8272,1.28642,N/A,0.10986,N/A,N/A
29-Apr-21,1.26371,109.64844,0.10734,0.47096,0.02064,23402.28,0.8272,1.30002,N/A,0.10734,N/A,N/A
30-Apr-21,1.25863,109.67188,0.10621,0.45563,0.02745,23402.28,0.8272,1.29419,N/A,0.10621,N/A,N/A
03-May-21,1.22556,109.89422,0.10933,0.4324,0.01163,23402.28,0.8272,1.25733,N/A,0.10933,N/A,N/A
04-May-21,1.21297,109.97656,0.10303,0.43719,0.02381,23402.28,0.8272,1.24571,N/A,0.10303,N/A,N/A
05-May-21,1.19757,110.07812,0.10527,0.43535,0.02937,23402.28,0.8272,1.23023,N/A,0.10527,N/A,N/A
06-May-21,1.18387,110.16805,0.09227,0.42188,0.02329,23402.28,0.8272,1.21477,N/A,0.09227,N/A,N/A
07-May-21,1.17644,110.20703,0.09775,0.39623,0.01979,23402.28,0.8272,1.20511,N/A,0.09775,N/A,N/A
10-May-21,1.19297,110.08984,0.09824,0.39537,0.0263,23402.28,0.8272,1.22249,N/A,0.09824,N/A,N/A
11-May-21,1.2124,109.95312,0.09585,0.3879,0.0262,23402.28,0.8272,1.24184,N/A,0.09585,N/A,N/A
12-May-21,1.2811,109.48138,0.09574,0.35561,0.00125,23402.28,0.8272,1.30779,N/A,0.09574,N/A,N/A
13-May-21,1.24794,109.70312,0.11427,0.35763,0.01067,23402.28,0.8272,1.27478,N/A,0.11427,N/A,N/A
14-May-21,1.22153,109.87141,0.09263,0.34497,0.02017,23402.28,0.8272,1.24764,N/A,0.09263,N/A,N/A
17-May-21,1.22847,109.82031,0.09351,0.34556,0.02815,23402.28,0.8272,1.25539,N/A,0.09351,N/A,N/A
18-May-21,1.22503,109.83984,0.09262,0.32632,0.00726,23402.28,0.8272,1.24958,N/A,0.09262,N/A,N/A
19-May-21,1.27048,109.52734,0.08828,0.31109,-0.00037,23402.28,0.8272,1.29419,N/A,0.08828,N/A,N/A
20-May-21,1.21642,109.89062,0,0.29955,-0.00432,23402.28,0.8272,1.23797,N/A,0,N/A,N/A
21-May-21,1.22333,109.83203,N/A,0.27973,-0.00135,23402.28,0.8272,1.24377,N/A,N/A,N/A,N/A
24-May-21,1.20033,109.98438,N/A,0.27698,0.00349,23402.28,0.8272,1.22056,N/A,N/A,N/A,N/A
25-May-21,1.15843,110.26562,N/A,0.27387,0.00799,23402.28,0.8272,1.17811,N/A,N/A,N/A,N/A
26-May-21,1.16472,110.21875,N/A,0.2787,0.02041,23402.28,0.8272,1.18582,N/A,N/A,N/A,N/A
27-May-21,1.19399,110.01562,N/A,0.25653,0.00583,23402.28,0.8272,1.21283,N/A,N/A,N/A,N/A
28-May-21,1.17727,110.11328,N/A,0.21201,-0.0083,23402.28,0.8272,1.1916,N/A,N/A,N/A,N/A
01-Jun-21,1.19108,110.01562,N/A,0.21775,0.00504,23402.28,0.8272,1.20704,N/A,N/A,N/A,N/A
02-Jun-21,1.17494,110.12109,N/A,0.21982,0.01471,23402.28,0.8272,1.1916,N/A,N/A,N/A,N/A
03-Jun-21,1.21703,109.83203,N/A,0.20218,0.00467,23402.28,0.8272,1.23216,N/A,N/A,N/A,N/A
04-Jun-21,1.14723,110.29297,N/A,0.17197,-0.00276,23402.28,0.8272,1.15885,N/A,N/A,N/A,N/A
07-Jun-21,1.1593,110.20703,N/A,0.16358,-0.00355,23402.28,0.8272,1.1704,N/A,N/A,N/A,N/A
08-Jun-21,1.12243,110.45312,N/A,0.13825,-0.02128,23402.28,0.8272,1.13001,N/A,N/A,N/A,N/A
09-Jun-21,1.08849,110.67969,N/A,0.13216,-0.01977,23402.28,0.8272,1.09548,N/A,N/A,N/A,N/A
10-Jun-21,1.06722,110.82025,N/A,0.14348,-0.00086,23402.28,0.8272,1.07633,N/A,N/A,N/A,N/A
11-Jun-21,1.07852,110.73047,N/A,0.13124,0.0097,23402.28,0.8272,1.08782,N/A,N/A,N/A,N/A
14-Jun-21,1.11875,110.45312,N/A,0.08655,-0.0274,23402.28,0.8272,1.12233,N/A,N/A,N/A,N/A
15-Jun-21,1.11814,110.45312,N/A,0.07362,-0.03273,23402.28,0.8272,1.12041,N/A,N/A,N/A,N/A
16-Jun-21,1.21065,109.82447,N/A,0.05244,-0.04631,23402.28,0.8272,1.2109,N/A,N/A,N/A,N/A
17-Jun-21,1.18226,110.01172,N/A,0.07167,-0.01949,23402.28,0.8272,1.18582,N/A,N/A,N/A,N/A
18-Jun-21,1.15092,110.21094,N/A,0.06409,-0.00428,23402.28,0.8272,1.155,N/A,N/A,N/A,N/A
21-Jun-21,1.21001,110.98438,0.10614,0.75341,-0.02475,27805.28,0.8338,1.26034,N/A,0.10614,N/A,N/A
22-Jun-21,1.19211,111.10547,0.09347,0.74422,-0.02615,27805.28,0.8338,1.2409,N/A,0.09347,N/A,N/A
23-Jun-21,1.21357,110.95114,0.09652,0.7332,-0.0294,27805.28,0.8338,1.26229,N/A,0.09652,N/A,N/A
24-Jun-21,1.2127,110.95312,0.10031,0.74822,-0.0066,27805.28,0.8338,1.26423,N/A,0.10031,N/A,N/A
25-Jun-21,1.25126,110.67188,0.10094,0.72753,-0.00395,27805.28,0.8338,1.30322,N/A,0.10094,N/A,N/A
28-Jun-21,1.20304,111.00391,0.10414,0.72083,-0.00286,27805.28,0.8338,1.25256,N/A,0.10414,N/A,N/A
29-Jun-21,1.20524,110.98438,0.10227,0.7013,-0.01461,27805.28,0.8338,1.25256,N/A,0.10227,N/A,N/A
30-Jun-21,1.17554,111.1875,0.1,0.709,0.00088,27805.28,0.8338,1.22342,N/A,0.1,N/A,N/A
01-Jul-21,1.20628,110.96875,0.10566,0.68567,-0.01467,27805.28,0.8338,1.25256,N/A,0.10566,N/A,N/A
02-Jul-21,1.15682,111.29688,0.10597,0.67507,0.00586,27805.28,0.8338,1.20208,N/A,0.10597,N/A,N/A
06-Jul-21,1.09312,111.73828,0.10226,0.66049,-0.00093,27805.28,0.8338,1.1344,N/A,0.10226,N/A,N/A
07-Jul-21,1.0552,112,0.10275,0.64862,-0.00501,27805.28,0.8338,1.09395,N/A,0.10275,N/A,N/A
08-Jul-21,1.01748,112.26081,0.10402,0.62281,-0.02303,27805.28,0.8338,1.05169,N/A,0.10402,N/A,N/A
09-Jul-21,1.07374,111.85156,0.10685,0.6044,-0.0181,27805.28,0.8338,1.10935,N/A,0.10685,N/A,N/A
12-Jul-21,1.07644,111.82812,0.10318,0.59399,-0.02073,27805.28,0.8338,1.11127,N/A,0.10318,N/A,N/A
13-Jul-21,1.12497,111.48438,0.09531,0.602,-0.00495,27805.28,0.8338,1.16337,N/A,0.09531,N/A,N/A
14-Jul-21,1.06957,111.86719,0.09731,0.59397,-0.00519,27805.28,0.8338,1.1055,N/A,0.09731,N/A,N/A
15-Jul-21,1.02935,112.14453,0.09396,0.5847,-0.00668,27805.28,0.8338,1.0632,N/A,0.09396,N/A,N/A
16-Jul-21,1.03236,112.10938,0.089,0.56257,-0.00546,27805.28,0.8338,1.06512,N/A,0.089,N/A,N/A
19-Jul-21,0.92507,112.85938,0.08888,0.55694,-0.0033,27805.28,0.8338,0.95419,N/A,0.08888,N/A,N/A
20-Jul-21,0.92879,112.82812,0.09823,0.53872,-0.01374,27805.28,0.8338,0.9561,N/A,0.09823,N/A,N/A
21-Jul-21,0.99631,112.34812,0.09462,0.52773,-0.01695,27805.28,0.8338,1.02486,N/A,0.09462,N/A,N/A
22-Jul-21,0.98067,112.45312,0.09581,0.51548,-0.02142,27805.28,0.8338,1.00764,N/A,0.09581,N/A,N/A
23-Jul-21,0.99422,112.34375,0.09201,0.4973,-0.01626,27805.28,0.8338,1.02103,N/A,0.09201,N/A,N/A
26-Jul-21,0.98685,112.39062,0.09042,0.49206,-0.01371,27805.28,0.8338,1.01338,N/A,0.09042,N/A,N/A
27-Jul-21,0.95442,112.61328,0.09561,0.49324,-0.00475,27805.28,0.8338,0.98089,N/A,0.09561,N/A,N/A
28-Jul-21,0.98102,112.42188,0.09719,0.4712,-0.01901,27805.28,0.8338,1.00572,N/A,0.09719,N/A,N/A
29-Jul-21,0.98591,112.38281,0.09287,0.47122,-0.01121,27805.28,0.8338,1.01146,N/A,0.09287,N/A,N/A
30-Jul-21,0.95707,112.57031,0.08994,0.4633,0.00421,27805.28,0.8338,0.9828,N/A,0.08994,N/A,N/A
02-Aug-21,0.89349,113.01172,0.08952,0.44872,-0.00258,27805.28,0.8338,0.91613,N/A,0.08952,N/A,N/A
03-Aug-21,0.89499,112.99609,0.09171,0.43309,-0.01042,27805.28,0.8338,0.91613,N/A,0.09171,N/A,N/A
04-Aug-21,0.91485,112.85156,0.08911,0.43187,-0.00386,27805.28,0.8338,0.93705,N/A,0.08911,N/A,N/A
05-Aug-21,0.95707,112.55078,0.09603,0.40468,-0.02328,27805.28,0.8338,0.97707,N/A,0.09603,N/A,N/A
06-Aug-21,1.01492,112.13281,0.0973,0.40361,-0.00101,27805.28,0.8338,1.03827,N/A,0.0973,N/A,N/A
09-Aug-21,1.04348,111.92969,0.09699,0.38288,-0.01396,27805.28,0.8338,1.06512,N/A,0.09699,N/A,N/A
10-Aug-21,1.07099,111.73438,0.07054,0.38299,-0.00607,27805.28,0.8338,1.09395,N/A,0.07054,N/A,N/A
11-Aug-21,1.06694,111.75781,0.09934,0.38037,-0.00091,27805.28,0.8338,1.0901,N/A,0.09934,N/A,N/A
12-Aug-21,1.08323,111.64062,0.08977,0.36741,-0.0031,27805.28,0.8338,1.1055,N/A,0.08977,N/A,N/A
13-Aug-21,1.02368,112.03906,0.09113,0.34895,-0.00121,27805.28,0.8338,1.04402,N/A,0.09113,N/A,N/A
16-Aug-21,0.98137,112.32812,0.09103,0.32533,-0.01703,27805.28,0.8338,0.99808,N/A,0.09103,N/A,N/A
17-Aug-21,0.98686,112.28516,0.09721,0.33448,-0.00011,27805.28,0.8338,1.00572,N/A,0.09721,N/A,N/A
18-Aug-21,1.00249,112.17188,0.09271,0.32542,-0.00139,27805.28,0.8338,1.02103,N/A,0.09271,N/A,N/A
19-Aug-21,0.98323,112.30078,0.08841,0.29799,-0.02103,27805.28,0.8338,0.99808,N/A,0.08841,N/A,N/A
20-Aug-21,1.00822,112.11328,0.08543,0.27986,-0.01583,27805.28,0.8338,1.02294,N/A,0.08543,N/A,N/A
23-Aug-21,0.99794,112.17969,0.08732,0.26809,-0.01981,27805.28,0.8338,1.01146,N/A,0.08732,N/A,N/A
24-Aug-21,1.02493,111.98828,0.08392,0.27211,-0.00801,27805.28,0.8338,1.04018,N/A,0.08392,N/A,N/A
25-Aug-21,1.06902,111.67969,0.03907,0.26316,-0.00918,27805.28,0.8338,1.08433,N/A,0.03907,N/A,N/A
26-Aug-21,1.07403,111.64062,0,0.25016,-0.01441,27805.28,0.8338,1.08818,N/A,0,N/A,N/A
27-Aug-21,1.03741,111.87891,N/A,0.2409,-0.00031,27805.28,0.8338,1.05169,N/A,N/A,N/A,N/A
30-Aug-21,1.0084,112.07422,N/A,0.24079,0.00736,27805.28,0.8338,1.02294,N/A,N/A,N/A,N/A
31-Aug-21,1.01791,112.00391,N/A,0.23562,0.00997,27805.28,0.8338,1.03252,N/A,N/A,N/A,N/A
01-Sep-21,1.01836,111.99609,N/A,0.22781,0.00994,27805.28,0.8338,1.03252,N/A,N/A,N/A,N/A
02-Sep-21,1.01031,112.04688,N/A,0.21345,0.00336,27805.28,0.8338,1.02294,N/A,N/A,N/A,N/A
03-Sep-21,1.0303,111.89062,N/A,0.16143,-0.01754,27805.28,0.8338,1.03827,N/A,N/A,N/A,N/A
07-Sep-21,1.07178,111.60156,N/A,0.18504,0.01385,27805.28,0.8338,1.08433,N/A,N/A,N/A,N/A
08-Sep-21,1.04716,111.76562,N/A,0.15368,-0.00973,27805.28,0.8338,1.05553,N/A,N/A,N/A,N/A
09-Sep-21,1.01801,111.96094,N/A,0.15357,-0.00205,27805.28,0.8338,1.02677,N/A,N/A,N/A,N/A
10-Sep-21,1.05817,111.67188,N/A,0.1381,0.00582,27805.28,0.8338,1.06704,N/A,N/A,N/A,N/A
13-Sep-21,1.04265,111.77344,N/A,0.10938,-0.01512,27805.28,0.8338,1.04785,N/A,N/A,N/A,N/A
14-Sep-21,1.00774,112.00781,N/A,0.10925,-0.00747,27805.28,0.8338,1.01338,N/A,N/A,N/A,N/A
15-Sep-21,1.03216,111.83594,N/A,0.10674,-0.0022,27805.28,0.8338,1.03827,N/A,N/A,N/A,N/A
16-Sep-21,1.06693,111.59375,N/A,0.11208,0.01093,27805.28,0.8338,1.07472,N/A,N/A,N/A,N/A
17-Sep-21,1.10454,111.32422,N/A,0.09009,0.01227,27805.28,0.8338,1.11127,N/A,N/A,N/A,N/A
20-Sep-21,1.0505,111.6875,N/A,0.08858,0.01855,27805.28,0.8338,1.05744,N/A,N/A,N/A,N/A
21-Sep-21,1.09105,111.82031,0.09114,0.76858,0.00011,27808.28,0.8338,1.13826,N/A,0.09114,N/A,N/A
22-Sep-21,1.10833,111.69397,0.09036,0.81159,0.05063,27808.28,0.8338,1.16337,N/A,0.09036,N/A,N/A
23-Sep-21,1.1904,111.11328,0.09109,0.73901,-0.01476,27808.28,0.8338,1.23895,N/A,0.09109,N/A,N/A
24-Sep-21,1.23334,110.80078,0.09332,0.72615,-0.00458,27808.28,0.8338,1.28371,N/A,0.09332,N/A,N/A
27-Sep-21,1.26193,110.59766,0.09357,0.70542,-0.01494,27808.28,0.8338,1.31102,N/A,0.09357,N/A,N/A
28-Sep-21,1.30074,110.32422,0.09385,0.70557,-0.00716,27808.28,0.8338,1.35209,N/A,0.09385,N/A,N/A
29-Sep-21,1.30017,110.32422,0.08649,0.70557,0.00051,27808.28,0.8338,1.35209,N/A,0.08649,N/A,N/A
30-Sep-21,1.28496,110.42578,0.08524,0.68988,-0.00794,27808.28,0.8338,1.33448,N/A,0.08524,N/A,N/A
01-Oct-21,1.22023,110.86328,0.0837,0.65837,-0.01641,27808.28,0.8338,1.26423,N/A,0.0837,N/A,N/A
04-Oct-21,1.23087,110.78516,0.08021,0.65842,-0.00876,27808.28,0.8338,1.27592,N/A,0.08021,N/A,N/A
05-Oct-21,1.27364,110.48438,0.09146,0.64425,-0.01746,27808.28,0.8338,1.31884,N/A,0.09146,N/A,N/A
06-Oct-21,1.27419,110.47656,0.09087,0.64947,-0.00254,27808.28,0.8338,1.32079,N/A,0.09087,N/A,N/A
