"Date","1 Month 10 Years Payer ATMF Implied BP Vol","3 Month 10 Years Payer ATMF Implied BP Vol","6 Month 10 Years Payer ATMF Implied BP Vol","9 Month 10 Years Payer ATMF Implied BP Vol","1 Year 10 Years Payer ATMF Implied BP Vol","18 Month 10 Years Payer ATMF Implied BP Vol","2 Years 10 Years Payer ATMF Implied BP Vol","3 Years 10 Years Payer ATMF Implied BP Vol","4 Years 10 Years Payer ATMF Implied BP Vol","5 Years 10 Years Payer ATMF Implied BP Vol"
30-Apr-20,4.03051,4.03687,3.99211,3.99098,3.95319,3.94648,3.93798,3.95007,3.94668,3.94612
01-May-20,3.80588,3.87443,3.89343,3.9143,3.89293,3.91136,3.93002,3.92646,3.93878,3.94527
04-May-20,3.71747,3.81152,3.8821,3.88224,3.86929,3.90036,3.93007,3.9265,3.93887,3.94611
05-May-20,3.75919,3.81879,3.89942,3.91025,3.90421,3.90537,3.90646,3.91861,3.93494,3.94611
06-May-20,3.86219,3.94707,4.0566,4.02762,3.97779,3.97763,3.97747,3.97384,3.97433,3.96982
07-May-20,4.11795,4.12735,4.16173,4.11294,4.04172,4.02518,4.00903,3.99751,3.99013,3.97771
08-May-20,4.21643,4.32785,4.37333,4.27691,4.13848,4.0971,4.05637,4.02907,4.01775,3.99743
11-May-20,4.22596,4.28502,4.31894,4.21351,4.07722,4.06659,4.05637,4.02907,4.01775,3.99743
12-May-20,4.25264,4.29815,4.34065,4.24351,4.11153,4.08761,4.06426,4.03696,4.02563,4.00532
13-May-20,4.17049,4.22619,4.29412,4.21495,4.0927,4.07831,4.06426,4.03696,4.02563,4.00532
14-May-20,4.25101,4.26678,4.29821,4.20981,4.08438,4.07824,4.07215,4.04485,4.03352,4.01321
15-May-20,4.13504,4.19313,4.27324,4.20905,4.09197,4.08206,4.07215,4.04485,4.02563,4.00532
18-May-20,4.07235,4.15523,4.27478,4.22024,4.10626,4.089,4.07215,4.04485,4.02563,4.00532
19-May-20,4.09732,4.16495,4.27533,4.21815,4.10293,4.08333,4.06423,4.04483,4.02958,4.01321
20-May-20,4.1363,4.16687,4.26537,4.20331,4.08564,4.06683,4.04845,4.02905,4.0138,3.99743
21-May-20,3.9577,4.0229,4.14524,4.10507,4.00228,3.99375,3.98536,3.9896,3.97827,3.96585
22-May-20,3.83512,3.9014,4.04133,4.01593,3.92189,3.92994,3.93802,3.94225,3.92304,3.91064
26-May-20,3.66887,3.75065,3.9064,3.91408,3.8804,3.88557,3.89066,3.89493,3.89151,3.88697
27-May-20,3.743,3.82687,3.98197,3.98938,3.95478,3.94637,3.93802,3.91861,3.91123,3.90275
28-May-20,3.67209,3.78411,3.96024,3.97752,3.94694,3.94643,3.94591,3.92256,3.91123,3.90275
29-May-20,3.87186,3.90543,4.02299,4.02589,3.99372,3.97384,3.9538,3.93045,3.91516,3.90275
01-Jun-20,3.84486,3.88266,4.00887,4.02085,4.00401,3.98276,3.96169,3.93834,3.91518,3.89092
02-Jun-20,3.89083,3.92424,4.08085,4.11235,4.10596,4.06522,4.02481,4.00146,3.97041,3.94646
03-Jun-20,4.23856,4.12102,4.21609,4.22089,4.1864,4.14489,4.10371,4.06458,4.02958,4.00169
04-Jun-20,4.49363,4.30425,4.28209,4.25292,4.22894,4.1938,4.15894,4.13085,4.11242,4.0948
05-Jun-20,4.65323,4.38125,4.28081,4.22948,4.18985,4.15861,4.12738,4.0914,4.06508,4.03957
08-Jun-20,4.56282,4.32147,4.22601,4.18764,4.15782,4.1465,4.13527,4.09929,4.08875,4.07112
09-Jun-20,4.63581,4.36934,4.25475,4.20985,4.17651,4.16373,4.15105,4.11507,4.10848,4.0948
10-Jun-20,4.31758,4.16492,4.12303,4.10773,4.09363,4.08681,4.08004,4.05984,4.05325,4.03957
11-Jun-20,4.40373,4.21396,4.18306,4.17968,4.17429,4.15074,4.12738,4.09929,4.0927,4.07902
12-Jun-20,4.48893,4.2983,4.24725,4.22686,4.21481,4.1711,4.12738,4.09929,4.0927,4.07902
15-Jun-20,4.44828,4.33016,4.27987,4.24955,4.23623,4.20536,4.17474,4.14663,4.14004,4.12635
16-Jun-20,4.55334,4.41178,4.34225,4.29524,4.27283,4.23545,4.19839,4.16241,4.14793,4.13424
17-Jun-20,4.41302,4.35027,4.29638,4.24874,4.22769,4.19714,4.16683,4.14658,4.13215,4.11846
18-Jun-20,4.22828,4.21317,4.21177,4.18391,4.16715,4.15115,4.1352,4.13081,4.12031,4.11057
19-Jun-20,4.15393,4.13902,4.14518,4.12421,4.11109,4.10744,4.10364,4.0993,4.10059,4.09872
22-Jun-20,4.02392,4.08042,4.13456,4.12212,4.11368,4.10469,4.0958,4.09113,4.09248,4.09066
23-Jun-20,4.05832,4.10065,4.15324,4.14056,4.13224,4.11813,4.10362,4.09133,4.09246,4.09065
24-Jun-20,4.13168,4.17207,4.2213,4.20434,4.19418,4.16421,4.13523,4.11503,4.11615,4.11434
25-Jun-20,4.03321,4.13481,4.21677,4.21155,4.20674,4.18222,4.15892,4.1387,4.13209,4.12235
26-Jun-20,4.00201,4.11721,4.21856,4.21946,4.21675,4.19526,4.17471,4.15448,4.14789,4.13819
29-Jun-20,3.97279,4.09765,4.21079,4.21253,4.20682,4.183,4.15891,4.13872,4.13213,4.1224
30-Jun-20,4.00973,4.07312,4.17368,4.17214,4.16445,4.15387,4.14314,4.13084,4.12424,4.11451
01-Jul-20,4.02009,4.08299,4.18013,4.17504,4.16706,4.16291,4.15892,4.15451,4.14396,4.13028
02-Jul-20,3.91038,4.02123,4.12291,4.13958,4.12263,4.13303,4.1431,4.14662,4.13608,4.12241
06-Jul-20,3.80766,3.94758,4.08521,4.12103,4.11219,4.12385,4.13523,4.14663,4.13609,4.12241
07-Jul-20,3.7099,3.87543,4.04123,4.08625,4.08212,4.10104,4.11948,4.13085,4.12031,4.10663
08-Jul-20,3.67728,3.85706,4.04769,4.09385,4.09794,4.10884,4.11948,4.13085,4.11242,4.08296
09-Jul-20,3.63197,3.82231,4.01397,4.06078,4.06499,4.08046,4.09582,4.09929,4.08086,4.0514
10-Jul-20,3.68846,3.84953,4.02713,4.06956,4.07154,4.07185,4.07215,4.07562,4.0493,4.01194
13-Jul-20,3.57686,3.76228,3.98001,4.046,4.06202,4.06311,4.06426,4.05195,4.03352,3.99617
14-Jul-20,3.61199,3.79736,4.01203,4.07763,4.09419,4.09498,4.09579,4.0756,4.05719,4.01984
15-Jul-20,3.51519,3.72312,3.96283,4.03846,4.06011,4.06618,4.07211,4.07559,4.06114,4.01984
16-Jul-20,3.5153,3.72946,3.9726,4.04822,4.0682,4.06225,4.05633,4.0677,4.06112,4.02773
17-Jul-20,3.43828,3.69107,3.95853,4.04741,4.07333,4.0885,4.10367,4.10715,4.09267,4.08296
20-Jul-20,3.43299,3.68895,3.97114,4.06014,4.0828,4.09013,4.09739,4.10087,4.08639,4.07665
21-Jul-20,3.40877,3.6805,3.96921,4.0596,4.08395,4.0907,4.0974,4.10087,4.09033,4.08454
22-Jul-20,3.40511,3.68146,3.97051,4.05683,4.07716,4.08732,4.0974,4.10876,4.09822,4.09243
23-Jul-20,3.28889,3.58535,3.90091,3.99623,4.01853,4.03816,4.05795,4.10087,4.10611,4.1161
24-Jul-20,3.20232,3.49068,3.83203,3.95507,3.98242,4.00892,4.03586,4.08667,4.09586,4.10979
27-Jul-20,3.13268,3.41831,3.79091,3.92646,3.95943,3.98987,4.02008,4.063,4.08797,4.08612
28-Jul-20,3.04517,3.36216,3.75152,3.88026,3.91058,3.94955,3.9884,4.04715,4.07613,4.07823
29-Jul-20,3.06763,3.3766,3.74938,3.87162,3.89405,3.92559,3.95688,4.02743,4.06035,4.06245
30-Jul-20,3.08943,3.38322,3.73551,3.84965,3.86309,3.89816,3.93318,4.00376,4.04057,4.04663
31-Jul-20,3.17578,3.45352,3.7841,3.88217,3.88076,3.907,3.93317,4.00376,4.04057,4.04664
03-Aug-20,3.14589,3.41461,3.75128,3.85217,3.84766,3.88278,3.91742,4.00382,4.04062,4.04666
04-Aug-20,3.30921,3.69095,3.83157,3.87431,3.8804,3.91491,3.94907,4.0196,4.04851,4.04666
05-Aug-20,3.24456,3.68301,3.81408,3.85273,3.86849,3.90894,3.94907,4.02355,4.05245,4.04666
06-Aug-20,3.28025,3.73453,3.81772,3.84575,3.86146,3.90509,3.94907,4.02355,4.05246,4.04667
07-Aug-20,3.25609,3.72789,3.80823,3.83852,3.84862,3.89453,3.94118,4.01566,4.03668,4.023
10-Aug-20,3.13258,3.6434,3.76627,3.81061,3.82791,3.88081,3.93329,4.00777,4.02879,4.01116
11-Aug-20,3.3828,3.82392,3.86483,3.86395,3.85528,3.90236,3.94907,4.01566,4.03274,4.00327
12-Aug-20,3.38245,3.88007,3.88475,3.87664,3.86391,3.90666,3.94907,4.01566,4.02879,3.99538
13-Aug-20,3.44691,3.9171,3.90437,3.89041,3.87804,3.90948,3.94118,4.00777,4.0209,3.9796
14-Aug-20,3.37144,3.85569,3.85514,3.84739,3.83243,3.87071,3.90962,3.97226,3.98145,3.93621
17-Aug-20,3.43733,3.84277,3.85304,3.83978,3.82548,3.86376,3.90173,3.96832,3.98145,3.93621
18-Aug-20,3.40484,3.81069,3.83283,3.8235,3.81123,3.85264,3.89384,3.96832,3.98934,3.94804
19-Aug-20,3.43795,3.88299,3.86555,3.8427,3.82076,3.84684,3.87011,3.9446,3.96962,3.9441
20-Aug-20,3.37168,3.83096,3.82694,3.8085,3.78902,3.82678,3.86221,3.92914,3.94595,3.9441
21-Aug-20,3.43808,3.93619,3.87438,3.84261,3.81491,3.84122,3.86537,3.9323,3.94907,3.94609
24-Aug-20,3.34775,3.92596,3.87764,3.85348,3.83103,3.84388,3.85748,3.92301,3.9412,3.9393
25-Aug-20,3.48878,4.09278,3.96212,3.90737,3.86713,3.87023,3.87146,3.93083,3.94909,3.94719
26-Aug-20,3.61517,4.2654,4.08458,4.00395,3.94602,3.92947,3.91087,3.95603,3.96091,3.95511
27-Aug-20,3.78275,4.36862,4.15323,4.05737,3.99147,3.96827,3.94445,3.97178,3.96882,3.95514
28-Aug-20,3.70938,4.36621,4.16303,4.06275,3.99294,3.97316,3.95234,3.97968,3.98066,3.97092
31-Aug-20,3.50617,4.24449,4.09337,4.01286,3.95326,3.95889,3.96485,3.97968,3.98066,3.97092
01-Sep-20,3.29861,4.10872,4.02702,3.97647,3.93064,3.9396,3.94907,3.97179,3.98461,3.97881
02-Sep-20,3.3402,4.10636,4.00973,3.96842,3.94075,3.95246,3.96485,3.97968,3.9925,3.9867
03-Sep-20,3.53562,4.21682,4.10313,4.04509,4.01272,4.01629,4.02008,4.01913,4.01222,4.00248
04-Sep-20,3.6305,4.33301,4.15928,4.09325,4.04312,4.03957,4.03586,4.03491,4.028,4.01826
08-Sep-20,3.67922,4.33484,4.19525,4.11884,4.06638,4.05529,4.04375,4.0428,4.03589,4.02615
09-Sep-20,3.57089,4.27179,4.1783,4.12006,4.07446,4.06328,4.05164,4.05858,4.05167,4.04193
10-Sep-20,3.46617,4.26128,4.18922,4.13994,4.0925,4.07247,4.05164,4.05858,4.05562,4.04982
11-Sep-20,3.28932,4.11775,4.11161,4.0759,4.03308,4.03445,4.03586,4.05858,4.05956,4.05771
14-Sep-20,3.27229,4.094,4.10656,4.08058,4.04234,4.04689,4.05164,4.07436,4.07534,4.07349
15-Sep-20,3.18557,4.02977,4.07558,4.06287,4.03005,4.04451,4.05954,4.08225,4.07929,4.07349
16-Sep-20,3.00306,3.90703,3.98443,3.97851,3.95115,3.98881,4.02797,4.05069,4.05956,4.0656
17-Sep-20,2.87216,3.77972,3.85368,3.88138,3.86793,3.92702,3.98852,4.01913,4.03195,4.04193
18-Sep-20,2.82677,3.63043,3.74896,3.79223,3.80164,3.86253,3.9254,3.97968,4.00828,4.01826
21-Sep-20,2.87214,3.63594,3.75961,3.8046,3.81346,3.87216,3.93324,3.97941,4.00805,4.0183
22-Sep-20,2.87263,3.63322,3.75252,3.79821,3.80978,3.8742,3.94081,3.99517,4.02778,4.04197
23-Sep-20,2.84792,3.60855,3.72497,3.76843,3.78662,3.8427,3.90162,3.97959,4.00016,4.01018
24-Sep-20,2.85172,3.64305,3.723,3.7509,3.76638,3.82655,3.89377,3.96382,3.98043,3.97862
25-Sep-20,2.88245,3.70463,3.80277,3.82194,3.81667,3.86011,3.90955,3.96382,3.98059,3.97878
28-Sep-20,2.86942,3.78315,3.87655,3.87645,3.86002,3.89206,3.9254,3.97967,3.99643,3.99456
29-Sep-20,2.78043,3.78973,3.8943,3.88974,3.86781,3.90767,3.94897,3.99538,4.00432,3.99456
30-Sep-20,2.9134,3.92745,3.95369,3.91838,3.89908,3.92729,3.95692,4.00332,4.01221,4.01036
01-Oct-20,2.92137,3.91156,3.92379,3.88671,3.87268,3.9065,3.94114,3.98754,4.00032,4.00242
02-Oct-20,3.05438,3.89649,3.90097,3.86752,3.85834,3.88376,3.90958,3.95598,3.97669,3.98668
05-Oct-20,4.02543,4.10394,4.01452,3.93989,3.90213,3.9097,3.91744,3.9639,3.9846,3.99458
06-Oct-20,4.22666,4.06608,4.01166,3.94963,3.91707,3.91727,3.91749,3.95599,3.9846,3.99458
07-Oct-20,4.41024,4.10335,4.02241,3.94727,3.90597,3.90776,3.9096,3.93232,3.96487,3.9788
08-Oct-20,4.34797,4.05148,3.95523,3.9003,3.87085,3.8783,3.88592,3.90865,3.9412,3.95513
09-Oct-20,4.34133,3.98905,3.91536,3.8709,3.84679,3.86623,3.88593,3.90865,3.9412,3.9551
13-Oct-20,4.12845,3.75554,3.78985,3.77845,3.77308,3.80565,3.83861,3.87709,3.91358,3.93146
14-Oct-20,4.11871,3.74673,3.7789,3.75555,3.75088,3.78668,3.82279,3.8534,3.88202,3.89201
15-Oct-20,4.3373,3.80924,3.77135,3.75877,3.7509,3.77878,3.80604,3.85971,3.88833,3.89832
16-Oct-20,4.51596,3.89449,3.82126,3.78528,3.75563,3.77705,3.79815,3.85182,3.88436,3.89832
19-Oct-20,4.59869,4.0153,3.86966,3.80884,3.76974,3.77598,3.78237,3.83608,3.86862,3.88254
20-Oct-20,4.55808,3.99184,3.83795,3.78049,3.74311,3.76252,3.78243,3.82819,3.85285,3.86676
21-Oct-20,4.61009,4.01256,3.82802,3.76255,3.73372,3.75388,3.77454,3.8203,3.84792,3.85889
22-Oct-20,4.65608,4.00882,3.81236,3.73311,3.69304,3.7372,3.78243,3.8203,3.84792,3.85889
23-Oct-20,4.66379,3.99322,3.82026,3.75123,3.71952,3.75072,3.78243,3.8203,3.84792,3.851
26-Oct-20,4.50704,3.97102,3.80998,3.74162,3.70612,3.74382,3.78243,3.8203,3.84792,3.851
27-Oct-20,4.56904,4.0038,3.86125,3.79201,3.74968,3.76976,3.79032,3.82819,3.84792,3.85889
28-Oct-20,4.65254,4.10195,3.89449,3.80319,3.74925,3.7825,3.82168,3.85959,3.87159,3.89045
29-Oct-20,4.95395,4.282,4.02728,3.91939,3.86011,3.86965,3.88484,3.90693,3.90315,3.90623
30-Oct-20,5.10441,4.35685,4.06623,3.95424,3.89703,3.91064,3.92428,3.92428,3.91087,3.89033
02-Nov-20,5.02653,4.31527,4.03799,3.93039,3.87367,3.89104,3.90846,3.91648,3.90705,3.89038
03-Nov-20,5.06232,4.34473,4.03776,3.92052,3.86976,3.88488,3.90075,3.90865,3.89916,3.88249
04-Nov-20,3.89208,3.65829,3.63374,3.61274,3.60254,3.65965,3.71931,3.79032,3.82026,3.83517
05-Nov-20,3.62805,3.60121,3.58502,3.57246,3.56625,3.61806,3.67197,3.75087,3.79661,3.8273
06-Nov-20,3.46195,3.54153,3.55179,3.55343,3.54149,3.59792,3.65619,3.74298,3.79269,3.82733
09-Nov-20,3.60626,3.66269,3.65305,3.63042,3.60896,3.64757,3.68775,3.75876,3.80058,3.82733
10-Nov-20,3.67284,3.68294,3.66703,3.64118,3.61908,3.64886,3.67986,3.74298,3.76902,3.7721
12-Nov-20,3.59202,3.61299,3.59259,3.56756,3.54775,3.59742,3.6483,3.71931,3.75008,3.75632
13-Nov-20,3.5597,3.59515,3.55684,3.53847,3.52601,3.57884,3.63252,3.71931,3.75008,3.75632
16-Nov-20,3.41675,3.50959,3.52585,3.52619,3.52962,3.58045,3.63252,3.71931,3.75008,3.75237
17-Nov-20,3.46117,3.49366,3.51527,3.52123,3.53129,3.5813,3.63252,3.71537,3.74219,3.75237
18-Nov-20,3.48646,3.52297,3.5213,3.51804,3.52152,3.57636,3.63252,3.71537,3.74614,3.77604
19-Nov-20,3.51989,3.58199,3.57779,3.56144,3.56183,3.61232,3.66403,3.73904,3.76192,3.79182
20-Nov-20,3.50542,3.56728,3.57043,3.55677,3.55824,3.61463,3.67193,3.75482,3.78559,3.79971
23-Nov-20,3.46093,3.5447,3.57059,3.56759,3.57153,3.62118,3.67196,3.75482,3.78559,3.7997
24-Nov-20,3.39346,3.52871,3.55991,3.56029,3.5615,3.616,3.67197,3.75482,3.78953,3.80759
25-Nov-20,3.37441,3.58899,3.61077,3.58824,3.57821,3.62469,3.67197,3.75482,3.78953,3.8076
27-Nov-20,3.36602,3.59528,3.62115,3.60083,3.59257,3.63622,3.67986,3.76271,3.79742,3.82338
30-Nov-20,3.31192,3.5726,3.62839,3.61132,3.60614,3.65071,3.69564,3.78638,3.83687,3.851
01-Dec-20,3.46037,3.72026,3.71698,3.67273,3.65472,3.69082,3.7272,3.81005,3.84871,3.85494
02-Dec-20,3.66788,3.82461,3.79475,3.74579,3.72598,3.75853,3.79032,3.85739,3.88421,3.87861
03-Dec-20,3.5999,3.7506,3.7109,3.6858,3.6734,3.71625,3.75876,3.82583,3.85265,3.84705
04-Dec-20,3.7587,3.84279,3.76774,3.71859,3.70891,3.75356,3.79821,3.85739,3.86843,3.85494
07-Dec-20,4.0548,3.84259,3.76121,3.72372,3.70995,3.75783,3.8061,3.86528,3.88027,3.87072
08-Dec-20,4.08197,3.79634,3.71656,3.68559,3.67486,3.73236,3.79032,3.8495,3.87238,3.87072
09-Dec-20,4.08506,3.79783,3.7194,3.69237,3.68665,3.74614,3.8061,3.86528,3.88027,3.87861
10-Dec-20,4.00784,3.76586,3.70159,3.67551,3.67572,3.74222,3.80926,3.86843,3.8921,3.90228
11-Dec-20,4.04468,3.82008,3.7642,3.73365,3.72764,3.77634,3.82504,3.8921,3.91972,3.94173
14-Dec-20,3.99933,3.80661,3.76824,3.74909,3.74209,3.7834,3.82504,3.8921,3.91972,3.94173
15-Dec-20,3.91769,3.7681,3.74093,3.72613,3.72227,3.76954,3.81717,3.88421,3.91183,3.93384
16-Dec-20,3.94828,3.81159,3.76856,3.74229,3.7364,3.77661,3.81715,3.88421,3.91183,3.93384
17-Dec-20,3.76484,3.6616,3.69638,3.69126,3.70646,3.73997,3.77375,3.84871,3.8783,3.90228
18-Dec-20,3.86544,3.72983,3.71611,3.70429,3.71623,3.74112,3.76586,3.83293,3.85463,3.86283
21-Dec-20,3.84673,3.72567,3.71553,3.70389,3.71588,3.73287,3.74999,3.82287,3.84659,3.85503
22-Dec-20,3.72424,3.67757,3.6908,3.68756,3.70355,3.726,3.74599,3.81185,3.84895,3.85504
23-Dec-20,3.72388,3.67565,3.6893,3.6962,3.70349,3.73361,3.7617,3.82987,3.86473,3.87069
24-Dec-20,3.7207,3.65846,3.68198,3.69077,3.6987,3.73059,3.76456,3.82987,3.86473,3.87069
28-Dec-20,3.75778,3.67818,3.70905,3.70932,3.71103,3.73755,3.76429,3.82972,3.86484,3.87072
29-Dec-20,3.70927,3.73999,3.75495,3.75087,3.7511,3.76556,3.77744,3.84542,3.88456,3.8865
30-Dec-20,3.86091,3.83245,3.81732,3.80336,3.7988,3.79729,3.7958,3.86129,3.90034,3.90223
31-Dec-20,4.06123,3.93897,3.89291,3.86457,3.85231,3.85167,3.85103,3.89285,3.91999,3.91803
04-Jan-21,3.94971,3.92251,3.85006,3.81546,3.80664,3.80909,3.81157,3.84555,3.86488,3.85494
05-Jan-21,3.91126,3.81583,3.76291,3.74373,3.74544,3.77041,3.79581,3.84555,3.87277,3.86283
06-Jan-21,3.6892,3.74134,3.7417,3.73857,3.74669,3.78279,3.81947,3.86922,3.88855,3.8865
07-Jan-21,3.69675,3.75984,3.76761,3.76689,3.78315,3.81292,3.84317,3.90078,3.91616,3.91017
08-Jan-21,3.71308,3.77921,3.80403,3.81865,3.83488,3.85866,3.88262,3.93234,3.93983,3.91805
11-Jan-21,3.78852,3.84152,3.87444,3.88597,3.89308,3.9192,3.94574,3.97967,3.97139,3.9417
12-Jan-21,3.90985,3.92244,3.92695,3.9249,3.92677,3.95182,3.97731,4.00335,3.99506,3.96537
13-Jan-21,3.75779,3.80854,3.82123,3.84144,3.85875,3.89022,3.92203,3.96385,3.96745,3.94173
14-Jan-21,3.85606,3.87438,3.87461,3.89059,3.90961,3.94318,3.97723,4.00329,3.97928,3.94962
15-Jan-21,3.78169,3.81725,3.83176,3.85397,3.876,3.9107,3.94567,3.97174,3.97139,3.94961
19-Jan-21,3.64209,3.72645,3.78278,3.82173,3.85231,3.89505,3.93786,3.96785,3.97534,3.9575
20-Jan-21,3.50467,3.64129,3.73294,3.78844,3.82589,3.89369,3.96153,3.99546,4.00438,3.99221
21-Jan-21,3.57285,3.75089,3.83701,3.87571,3.89988,3.94254,3.9852,4.01124,4.01621,4.00012
22-Jan-21,3.5368,3.72304,3.81709,3.86127,3.89014,3.93786,3.9852,4.01124,4.01621,4.00801
25-Jan-21,3.46763,3.68658,3.80493,3.85351,3.88431,3.93081,3.97731,4.01124,4.01621,4.00801
26-Jan-21,3.41902,3.63542,3.75117,3.80102,3.83676,3.88731,3.93786,3.97968,3.9886,3.98434
27-Jan-21,3.56867,3.71181,3.8009,3.82921,3.85142,3.89859,3.94575,3.98757,3.99254,3.98434
28-Jan-21,3.68414,3.80147,3.86146,3.88554,3.90616,3.94557,3.98493,4.01913,4.01227,3.99223
29-Jan-21,3.86089,3.94249,3.95167,3.94853,3.9649,4.00273,4.04015,4.05858,4.04383,4.01579
01-Feb-21,3.82831,3.92286,3.93065,3.93254,3.95504,3.99365,4.03223,4.05053,4.03584,4.00792
02-Feb-21,3.7841,3.91686,3.93992,3.94347,3.96323,4.00566,4.0482,4.06637,4.04768,4.01581
03-Feb-21,3.86089,3.97954,3.98676,3.98351,4.00137,4.03646,4.07197,4.08223,4.05556,4.01585
04-Feb-21,3.86119,4.02834,4.03907,4.04213,4.05552,4.08348,4.11144,4.1059,4.07141,4.03164
05-Feb-21,3.9665,4.05162,4.05476,4.06702,4.06944,4.10241,4.13511,4.12957,4.09115,4.04746
08-Feb-21,3.95517,4.07882,4.09518,4.10821,4.12042,4.14355,4.16667,4.15326,4.11878,4.07507
09-Feb-21,3.86505,4.02417,4.06315,4.08855,4.11042,4.14249,4.17456,4.16904,4.13645,4.09527
10-Feb-21,3.81747,3.97901,4.05346,4.10021,4.1268,4.15463,4.18245,4.18087,4.14829,4.1071
11-Feb-21,3.79318,3.98679,4.09118,4.14424,4.17956,4.21256,4.24557,4.24399,4.20352,4.15444
12-Feb-21,3.83358,4.0383,4.13665,4.19638,4.22905,4.25715,4.28502,4.27555,4.22719,4.186
16-Feb-21,4.43762,4.5045,4.46525,4.46172,4.46615,4.46237,4.4586,4.42546,4.35737,4.28068
17-Feb-21,4.37765,4.47539,4.44835,4.44066,4.43681,4.42995,4.42309,4.38601,4.31792,4.23729
18-Feb-21,4.33284,4.37596,4.37643,4.3887,4.40089,4.41207,4.42297,4.3939,4.31398,4.2294
19-Feb-21,4.6804,4.60805,4.53054,4.51718,4.51224,4.5031,4.49397,4.44913,4.35737,4.26092
22-Feb-21,4.87894,4.74661,4.62934,4.60078,4.58689,4.55197,4.51759,4.46481,4.35331,4.26085
23-Feb-21,4.63754,4.59278,4.5463,4.55175,4.55618,4.55665,4.55715,4.50428,4.38092,4.29635
24-Feb-21,4.72047,4.69199,4.63489,4.61853,4.61179,4.60407,4.59657,4.54371,4.42037,4.35155
25-Feb-21,5.46917,5.2666,5.00427,4.87248,4.80578,4.77608,4.75447,4.68572,4.54663,4.44625
26-Feb-21,5.33808,5.19896,4.96642,4.84854,4.77716,4.74605,4.72291,4.66206,4.53084,4.43059
01-Mar-21,4.85253,4.82489,4.65419,4.56902,4.52912,4.57212,4.61245,4.57537,4.45994,4.36747
02-Mar-21,4.44589,4.38134,4.37079,4.3503,4.34877,4.39119,4.43098,4.42546,4.35343,4.29252
03-Mar-21,4.97102,4.74123,4.6264,4.57177,4.53558,4.53046,4.52566,4.48069,4.39682,4.32408
04-Mar-21,5.24624,4.97165,4.77432,4.70506,4.66514,4.63413,4.60456,4.54381,4.44416,4.36353
05-Mar-21,5.46452,5.18931,4.93072,4.83694,4.78083,4.73825,4.69735,4.60693,4.49939,4.39509
08-Mar-21,5.59406,5.33328,5.03782,4.91878,4.85302,4.80967,4.76836,4.64243,4.53095,4.41876
09-Mar-21,5.22904,5.11091,4.97127,4.90691,4.86927,4.8277,4.78808,4.67399,4.56251,4.45032
10-Mar-21,5.03694,4.94189,4.85799,4.82392,4.78455,4.77828,4.7723,4.68583,4.585,4.48976
11-Mar-21,5.04302,4.94438,4.86336,4.82687,4.78141,4.76476,4.74863,4.67399,4.59289,4.50554
12-Mar-21,5.61912,5.30691,5.1169,5.0404,4.97115,4.92642,4.88276,4.78445,4.68678,4.58287
15-Mar-21,5.35463,5.18144,5.05053,4.98287,4.92498,4.88714,4.85132,4.76867,4.671,4.56709
16-Mar-21,5.14122,5.03947,4.97402,4.94165,4.88502,4.85229,4.82122,4.76236,4.66468,4.56077
17-Mar-21,5.03697,5.03189,4.95199,4.92082,4.87288,4.85047,4.82911,4.77025,4.68046,4.58444
18-Mar-21,5.4862,5.35271,5.20683,5.13966,5.06187,5.02379,4.98691,4.8886,4.79092,4.68701
19-Mar-21,5.50292,5.36313,5.22708,5.16262,5.08599,5.05194,5.01847,4.92016,4.81065,4.69486
22-Mar-21,5.18748,5.18192,5.10897,5.07878,5.02269,4.99155,4.96312,4.8803,4.77635,4.66324
23-Mar-21,4.65016,4.79148,4.85092,4.8528,4.82612,4.81564,4.80528,4.75433,4.6817,4.58433
24-Mar-21,4.74319,4.83169,4.84966,4.83872,4.80934,4.80958,4.8053,4.75433,4.68173,4.58427
25-Mar-21,4.71291,4.80073,4.82789,4.82962,4.81228,4.80709,4.79743,4.74644,4.6685,4.56854
26-Mar-21,4.8007,4.85016,4.85131,4.85143,4.84931,4.83095,4.8132,4.75829,4.6764,4.57261
29-Mar-21,5.0043,4.96083,4.92969,4.91986,4.90865,4.88375,4.86067,4.8053,4.70805,4.59622
30-Mar-21,5.05916,5.02938,4.99507,4.98193,4.96293,4.92876,4.89606,4.82517,4.72398,4.60822
31-Mar-21,5.35681,5.24834,5.14255,5.10439,5.07374,5.02365,4.97512,4.8883,4.7871,4.67136
01-Apr-21,5.08585,5.07014,5.04422,5.03161,5.02605,4.98816,4.95146,4.88041,4.77906,4.66347
02-Apr-21,4.98502,5.03079,5.01061,5.01361,5.01365,4.98219,4.95147,4.88079,4.77918,4.66347
05-Apr-21,4.83452,4.96022,4.9817,4.99965,5.00728,4.97494,4.94362,4.87017,4.77132,4.65517
06-Apr-21,4.63339,4.83212,4.91382,4.95691,4.97725,4.96823,4.9594,4.87021,4.77132,4.65517
07-Apr-21,4.79903,4.91581,4.99256,5.03549,5.02117,4.99391,4.9669,4.87017,4.77132,4.65558
08-Apr-21,4.74493,4.87555,4.97455,4.99864,4.98221,4.97463,4.96696,4.88597,4.7871,4.67136
09-Apr-21,4.9428,4.99235,5.03517,5.03631,5.00306,4.98496,4.96697,4.88871,4.78709,4.66922
12-Apr-21,4.90728,4.96889,5.04605,5.04331,5.01144,4.99706,4.983,4.90446,4.78706,4.67132
